source,target,weight
MGYP001533461326,MGYP001533461326,1.0
MGYP000428133824,MGYP000428133824,1.0
MGYP002710752597,MGYP002710752597,1.0
MGYP003330220336,MGYP003330220336,1.0
MGYP005696128539,MGYP005696128539,1.0
MGYP000476817352,MGYP000476817352,1.0
MGYP000963307825,MGYP000963307825,1.0
MGYP001499072233,MGYP001499072233,1.0
MGYP000462409756,MGYP000462409756,1.0
MGYP000789159919,MGYP000789159919,1.0
MGYP000887542704,MGYP000887542704,1.0
MGYP005623297375,MGYP005623297375,1.0
MGYP001577475149,MGYP001577475149,1.0
MGYP001335485482,MGYP001335485482,1.0
MGYP003544042940,MGYP003544042940,1.0
MGYP003544042940,MGYP002734845437,0.523
MGYP003544042940,MGYP003297281129,0.522
MGYP003544042940,MGYP000910493037,0.494
MGYP003297281129,MGYP003297281129,1.0
MGYP003297281129,MGYP002734845437,0.506
MGYP003297281129,MGYP000910493037,0.438
MGYP002734845437,MGYP002734845437,1.0
MGYP002734845437,MGYP000910493037,0.43
MGYP001748896724,MGYP001748896724,1.0
MGYP000890668611,MGYP000890668611,1.0
MGYP005682282517,MGYP005682282517,1.0
MGYP000016787063,MGYP000016787063,1.0
MGYP000016787063,MGYP005906325149,0.742
MGYP005906325149,MGYP005906325149,1.0
MGYP000860312080,MGYP000860312080,1.0
MGYP003453799542,MGYP003453799542,1.0
MGYP003966831549,MGYP003966831549,1.0
MGYP001347425160,MGYP000609040609,0.425
MGYP001347425160,MGYP001374009293,0.538
MGYP001347425160,MGYP001347425160,1.0
MGYP001374009293,MGYP000609040609,0.428
MGYP001374009293,MGYP001374009293,1.0
MGYP000609040609,MGYP000609040609,1.0
MGYP002672331821,MGYP002672331821,1.0
MGYP001398160005,MGYP001398160005,1.0
MGYP000520472386,MGYP000520472386,1.0
MGYP000809019566,MGYP000809019566,1.0
MGYP005672290203,MGYP005672290203,1.0
MGYP002790514119,MGYP002790514119,1.0
MGYP002790514119,MGYP002786627866,0.534
MGYP002786627866,MGYP002786627866,1.0
MGYP003399896089,MGYP003399896089,1.0
MGYP006093509681,MGYP006093509681,1.0
MGYP006093509681,MGYP003476228124,0.685
MGYP006093509681,MGYP001515385241,0.609
MGYP003476228124,MGYP001515385241,0.704
MGYP003476228124,MGYP003476228124,1.0
MGYP001515385241,MGYP001515385241,1.0
MGYP001515385241,MGYP002932641828,0.707
MGYP004567555473,MGYP000536035717,0.774
MGYP004567555473,MGYP004567555473,1.0
MGYP000998066053,MGYP000998066053,1.0
MGYP002561055216,MGYP005981441741,0.533
MGYP002561055216,MGYP002561055216,1.0
MGYP002561055216,MGYP000781661890,0.563
MGYP002561055216,MGYP000362029148,0.406
MGYP000036961501,MGYP000036961501,1.0
MGYP000781661890,MGYP005981441741,0.689
MGYP000781661890,MGYP000781661890,1.0
MGYP000781661890,MGYP002245447516,0.544
MGYP000781661890,MGYP000362029148,0.406
MGYP003300830531,MGYP003300830531,1.0
MGYP003335280916,MGYP003335280916,1.0
MGYP003335280916,MGYP003529757368,0.689
MGYP003335280916,MGYP000099482554,0.66
MGYP003529757368,MGYP000099482554,0.746
MGYP003529757368,MGYP003529757368,1.0
MGYP000099482554,MGYP000099482554,1.0
MGYP000902181543,MGYP000902181543,1.0
MGYP002769378647,MGYP002769378647,1.0
MGYP002720099610,MGYP002720099610,1.0
MGYP000528567886,MGYP000528567886,1.0
MGYP000996390208,MGYP000996390208,1.0
MGYP000160034774,MGYP000160034774,1.0
MGYP000160034774,MGYP004512360561,0.493
MGYP004512360561,MGYP004512360561,1.0
MGYP003867123789,MGYP003867123789,1.0
MGYP000292720179,MGYP000292720179,1.0
MGYP000723668019,MGYP000723668019,1.0
MGYP000723668019,MGYP001144774292,0.549
MGYP001144774292,MGYP001144774292,1.0
MGYP001192840873,MGYP001192840873,1.0
MGYP000383395603,MGYP001890969770,0.419
MGYP000383395603,MGYP000383395603,1.0
MGYP001890969770,MGYP001890969770,1.0
MGYP003663358065,MGYP003663358065,1.0
MGYP005646695095,MGYP005646695095,1.0
MGYP003506471739,MGYP003506471739,1.0
MGYP003506471739,MGYP003293911196,0.602
MGYP003506471739,MGYP000686018568,0.534
MGYP003506471739,MGYP002675741738,0.484
MGYP003293911196,MGYP000686018568,0.521
MGYP003293911196,MGYP001098038108,0.483
MGYP003293911196,MGYP003293911196,1.0
MGYP003293911196,MGYP003302953623,0.521
MGYP000686018568,MGYP000686018568,1.0
MGYP000686018568,MGYP002675741738,0.828
MGYP002675741738,MGYP002675741738,1.0
MGYP000320675381,MGYP000320675381,1.0
MGYP006275992537,MGYP006275992537,1.0
MGYP003171558252,MGYP003171558252,1.0
MGYP001264486149,MGYP001264486149,1.0
MGYP003565921772,MGYP003565921772,1.0
MGYP000548424080,MGYP000548424080,1.0
MGYP003125242776,MGYP003125242776,1.0
MGYP005679741517,MGYP005679741517,1.0
MGYP003428739144,MGYP003428739144,1.0
MGYP003428739144,MGYP001142679423,0.466
MGYP001142679423,MGYP001142679423,1.0
MGYP005667160033,MGYP005667160033,1.0
MGYP005667160033,MGYP006219193609,0.765
MGYP005667160033,MGYP005664744661,0.634
MGYP006219193609,MGYP006219193609,1.0
MGYP005664744661,MGYP005664744661,1.0
MGYP001047890769,MGYP001047890769,1.0
MGYP002511013910,MGYP002511013910,1.0
MGYP000892521147,MGYP000892521147,1.0
MGYP000892521147,MGYP005760894631,0.666
MGYP005760894631,MGYP005760894631,1.0
MGYP001763001483,MGYP001763001483,1.0
MGYP001763001483,MGYP002755116585,0.503
MGYP001763001483,MGYP001738647718,0.523
MGYP002755116585,MGYP003560203875,0.462
MGYP002755116585,MGYP002755116585,1.0
MGYP001738647718,MGYP001738647718,1.0
MGYP001636477825,MGYP001636477825,1.0
MGYP002136766339,MGYP002136766339,1.0
MGYP006243395083,MGYP006243395083,1.0
MGYP006243395083,MGYP001310461883,0.765
MGYP006243395083,MGYP001322148346,0.757
MGYP006243395083,MGYP002261164120,0.472
MGYP001310461883,MGYP001322148346,0.848
MGYP001310461883,MGYP001310461883,1.0
MGYP001310461883,MGYP002261164120,0.419
MGYP001322148346,MGYP001322148346,1.0
MGYP001322148346,MGYP002261164120,0.431
MGYP002261164120,MGYP002261164120,1.0
MGYP001329864480,MGYP001329864480,1.0
MGYP001329864480,MGYP001413516479,0.485
MGYP001329864480,MGYP001432420991,0.487
MGYP001329864480,MGYP000633637785,0.503
MGYP001329864480,MGYP006246226117,0.456
MGYP001329864480,MGYP001541420526,0.4
MGYP001413516479,MGYP001413516479,1.0
MGYP001413516479,MGYP006246226117,0.838
MGYP001413516479,MGYP001432420991,0.743
MGYP001413516479,MGYP000633637785,0.655
MGYP001432420991,MGYP006246226117,0.757
MGYP001432420991,MGYP001541420526,0.406
MGYP001432420991,MGYP001432420991,1.0
MGYP001432420991,MGYP000633637785,0.658
MGYP000633637785,MGYP006246226117,0.637
MGYP000633637785,MGYP000633637785,1.0
MGYP006246226117,MGYP006246226117,1.0
MGYP006246226117,MGYP001541420526,0.4
MGYP001541420526,MGYP001541420526,1.0
MGYP001777882703,MGYP001777882703,1.0
MGYP001777882703,MGYP003170211439,0.809
MGYP000465550432,MGYP000465550432,1.0
MGYP000287997802,MGYP000287997802,1.0
MGYP002653890331,MGYP002653890331,1.0
MGYP001000583490,MGYP001000583490,1.0
MGYP001000583490,MGYP002615918150,0.494
MGYP002615918150,MGYP002615918150,1.0
MGYP005806101893,MGYP005806101893,1.0
MGYP006075968571,MGYP006075968571,1.0
MGYP004521741293,MGYP004521741293,1.0
MGYP002660415003,MGYP002745040670,0.761
MGYP002660415003,MGYP000844968532,0.49
MGYP002660415003,MGYP002660415003,1.0
MGYP002790545940,MGYP002790545940,1.0
MGYP002790545940,MGYP001055725080,0.532
MGYP001055725080,MGYP001055725080,1.0
MGYP006793224943,MGYP006793224943,1.0
MGYP001761594838,MGYP001761594838,1.0
MGYP003419999545,MGYP003419999545,1.0
MGYP003579776557,MGYP003579776557,1.0
MGYP006393565063,MGYP006393565063,1.0
MGYP002733623848,MGYP002733623848,1.0
MGYP002733623848,MGYP002514969180,0.581
MGYP002514969180,MGYP002514969180,1.0
MGYP000257059318,MGYP000257059318,1.0
MGYP005784983865,MGYP005784983865,1.0
MGYP005784983865,MGYP001026987228,0.665
MGYP005784983865,MGYP003290868210,0.569
MGYP005784983865,MGYP002520848057,0.447
MGYP005784983865,MGYP006385222557,0.4
MGYP001026987228,MGYP001026987228,1.0
MGYP001026987228,MGYP002520848057,0.557
MGYP001026987228,MGYP003290868210,0.575
MGYP003290868210,MGYP003290868210,1.0
MGYP003290868210,MGYP002520848057,0.484
MGYP002520848057,MGYP004518280933,0.503
MGYP002520848057,MGYP002520848057,1.0
MGYP004518280933,MGYP004518280933,1.0
MGYP006385222557,MGYP006385222557,1.0
MGYP006364897839,MGYP006364897839,1.0
MGYP002790102076,MGYP002790102076,1.0
MGYP001240080281,MGYP001240080281,1.0
MGYP001240080281,MGYP003520726924,0.511
MGYP001240080281,MGYP000082496679,0.501
MGYP001240080281,MGYP000539716168,0.444
MGYP001240080281,MGYP000822241691,0.441
MGYP001240080281,MGYP001058909087,0.429
MGYP003520726924,MGYP000525773104,0.476
MGYP003520726924,MGYP001058909087,0.445
MGYP003520726924,MGYP000082496679,0.684
MGYP003520726924,MGYP003520726924,1.0
MGYP003520726924,MGYP000822241691,0.482
MGYP003520726924,MGYP000539716168,0.479
MGYP000082496679,MGYP001058909087,0.473
MGYP000082496679,MGYP000082496679,1.0
MGYP000082496679,MGYP000539716168,0.518
MGYP000082496679,MGYP000822241691,0.519
MGYP000539716168,MGYP000525773104,0.849
MGYP000539716168,MGYP001058909087,0.508
MGYP000539716168,MGYP000539716168,1.0
MGYP000539716168,MGYP000822241691,0.659
MGYP000822241691,MGYP000525773104,0.645
MGYP000822241691,MGYP001058909087,0.488
MGYP000822241691,MGYP000822241691,1.0
MGYP001058909087,MGYP001058909087,1.0
MGYP001087280811,MGYP001087280811,1.0
MGYP001087280811,MGYP001229697304,0.532
MGYP001229697304,MGYP001229697304,1.0
MGYP001625122417,MGYP001625122417,1.0
MGYP003636126485,MGYP003636126485,1.0
MGYP003636126485,MGYP003113612537,0.506
MGYP003113612537,MGYP003113612537,1.0
MGYP001792504912,MGYP001792504912,1.0
MGYP003584933092,MGYP003584933092,1.0
MGYP002734788397,MGYP002734788397,1.0
MGYP002734788397,MGYP002728998487,0.5
MGYP002728998487,MGYP003202558507,0.486
MGYP002728998487,MGYP002728998487,1.0
MGYP001344270540,MGYP001344270540,1.0
MGYP001155983005,MGYP001155983005,1.0
MGYP001094667096,MGYP001094667096,1.0
MGYP000790765103,MGYP000790765103,1.0
MGYP000790765103,MGYP000795711153,0.714
MGYP000795711153,MGYP000795711153,1.0
MGYP001578063680,MGYP001578063680,1.0
MGYP001762645157,MGYP001762645157,1.0
MGYP000769605584,MGYP000769605584,1.0
MGYP000769605584,MGYP000814547933,0.476
MGYP000814547933,MGYP000814547933,1.0
MGYP003661856046,MGYP003661856046,1.0
MGYP005694898701,MGYP005694898701,1.0
MGYP002704680323,MGYP002704680323,1.0
MGYP002704680323,MGYP002747352543,0.51
MGYP002704680323,MGYP001455920591,0.527
MGYP002747352543,MGYP002747352543,1.0
MGYP002747352543,MGYP001455920591,0.432
MGYP001455920591,MGYP001455920591,1.0
MGYP001660315719,MGYP001660315719,1.0
MGYP001216897956,MGYP001216897956,1.0
MGYP001216897956,MGYP003452267410,0.52
MGYP003452267410,MGYP003452267410,1.0
MGYP003452267410,MGYP000833997101,0.499
MGYP002799556081,MGYP002799556081,1.0
MGYP000641886823,MGYP000641886823,1.0
MGYP000641886823,MGYP000796236619,0.498
MGYP000524320315,MGYP000524320315,1.0
MGYP000524320315,MGYP000796236619,0.578
MGYP006397618049,MGYP006397618049,1.0
MGYP003137105280,MGYP003137105280,1.0
MGYP003471224344,MGYP003471224344,1.0
MGYP000041128541,MGYP000041128541,1.0
MGYP000996475332,MGYP000996475332,1.0
MGYP001366717293,MGYP001366717293,1.0
MGYP004674932559,MGYP004674932559,1.0
MGYP002403938810,MGYP002403938810,1.0
MGYP000847539752,MGYP000847539752,1.0
MGYP002644168193,MGYP002644168193,1.0
MGYP000512887101,MGYP000512887101,1.0
MGYP001556267539,MGYP001556267539,1.0
MGYP000580135365,MGYP000580135365,1.0
MGYP002797676976,MGYP002797676976,1.0
MGYP000398714947,MGYP000398714947,1.0
MGYP003516098194,MGYP003516098194,1.0
MGYP003516098194,MGYP003642903207,0.622
MGYP003642903207,MGYP005961220709,0.44
MGYP003642903207,MGYP003642903207,1.0
MGYP005965159869,MGYP005965159869,1.0
MGYP001260206375,MGYP001260206375,1.0
MGYP002520314358,MGYP002520314358,1.0
MGYP001393986062,MGYP001393986062,1.0
MGYP000542625796,MGYP000542625796,1.0
MGYP004720988213,MGYP004720988213,1.0
MGYP004720988213,MGYP003185057539,0.925
MGYP003185057539,MGYP003185057539,1.0
MGYP000394702711,MGYP000394702711,1.0
MGYP000993579684,MGYP000993579684,1.0
MGYP003753656793,MGYP003753656793,1.0
MGYP001584898505,MGYP001584898505,1.0
MGYP002641530898,MGYP002641530898,1.0
MGYP001316396048,MGYP001316396048,1.0
MGYP001350411831,MGYP001350411831,1.0
MGYP005712555015,MGYP005712555015,1.0
MGYP003399711661,MGYP003399711661,1.0
MGYP005859002357,MGYP005859002357,1.0
MGYP005859002357,MGYP003468690939,0.488
MGYP003468690939,MGYP003468690939,1.0
MGYP005875259985,MGYP005875259985,1.0
MGYP000201999954,MGYP000201999954,1.0
MGYP001471342021,MGYP001471342021,1.0
MGYP001471342021,MGYP001386365449,0.544
MGYP001471342021,MGYP003457988831,0.417
MGYP001386365449,MGYP001386365449,1.0
MGYP003457988831,MGYP003457988831,1.0
MGYP003457988831,MGYP002780137015,0.553
MGYP003457988831,MGYP001391886251,0.428
MGYP003831971127,MGYP003831971127,1.0
MGYP003831971127,MGYP001587526397,0.404
MGYP001587526397,MGYP001587526397,1.0
MGYP001587526397,MGYP006320119581,0.435
MGYP000120843482,MGYP000120843482,1.0
MGYP003243475381,MGYP003243475381,1.0
MGYP000263028967,MGYP000263028967,1.0
MGYP000263028967,MGYP003483256196,0.454
MGYP003483256196,MGYP003483256196,1.0
MGYP003260369547,MGYP003260369547,1.0
MGYP001315534653,MGYP001315534653,1.0
MGYP001315534653,MGYP001579245412,0.597
MGYP001579245412,MGYP001579245412,1.0
MGYP003509646658,MGYP003509646658,1.0
MGYP002736396194,MGYP002736396194,1.0
MGYP004545166153,MGYP004545166153,1.0
MGYP002624868109,MGYP002624868109,1.0
MGYP000341123018,MGYP000341123018,1.0
MGYP000536035717,MGYP000536035717,1.0
MGYP003355496076,MGYP003355496076,1.0
MGYP000936664868,MGYP000936664868,1.0
MGYP004599950037,MGYP004599950037,1.0
MGYP000219920081,MGYP000219920081,1.0
MGYP001256496755,MGYP001256496755,1.0
MGYP001003770968,MGYP001003770968,1.0
MGYP003442367419,MGYP003442367419,1.0
MGYP003950596153,MGYP003950596153,1.0
MGYP000736042586,MGYP000736042586,1.0
MGYP002763573198,MGYP002763573198,1.0
MGYP002763573198,MGYP000214593818,0.48
MGYP000214593818,MGYP000214593818,1.0
MGYP003477382846,MGYP003477382846,1.0
MGYP001482300481,MGYP001482300481,1.0
MGYP001482300481,MGYP001977128700,0.408
MGYP001482300481,MGYP002037921008,0.401
MGYP000894630821,MGYP000894630821,1.0
MGYP002424468986,MGYP002424468986,1.0
MGYP001789818866,MGYP001789818866,1.0
MGYP001789818866,MGYP000824663816,0.572
MGYP000824663816,MGYP000824663816,1.0
MGYP003476418837,MGYP003476418837,1.0
MGYP003491830418,MGYP003491830418,1.0
MGYP001235019095,MGYP001235019095,1.0
MGYP001602426002,MGYP001602426002,1.0
MGYP003607980858,MGYP003607980858,1.0
MGYP000312442357,MGYP000312442357,1.0
MGYP001329981179,MGYP001329981179,1.0
MGYP001329981179,MGYP000038673161,0.516
MGYP001329981179,MGYP003592615014,0.5
MGYP001329981179,MGYP000369120478,0.54
MGYP001329981179,MGYP000838613251,0.456
MGYP001329981179,MGYP001139607829,0.508
MGYP001329981179,MGYP004518598473,0.47
MGYP001329981179,MGYP001043751075,0.469
MGYP001329981179,MGYP003416929615,0.408
MGYP001329981179,MGYP000149848419,0.455
MGYP000038673161,MGYP004518598473,0.559
MGYP000038673161,MGYP006122010409,0.459
MGYP000038673161,MGYP000838613251,0.513
MGYP000038673161,MGYP001139607829,0.578
MGYP000038673161,MGYP000369120478,0.529
MGYP000038673161,MGYP003592615014,0.571
MGYP000038673161,MGYP000038673161,1.0
MGYP000038673161,MGYP003416929615,0.436
MGYP003592615014,MGYP001043751075,0.546
MGYP003592615014,MGYP004518598473,0.556
MGYP003592615014,MGYP006122010409,0.459
MGYP003592615014,MGYP000838613251,0.518
MGYP003592615014,MGYP001139607829,0.473
MGYP003592615014,MGYP000149848419,0.503
MGYP003592615014,MGYP000369120478,0.546
MGYP003592615014,MGYP003592615014,1.0
MGYP003592615014,MGYP003416929615,0.462
MGYP000369120478,MGYP001043751075,0.539
MGYP000369120478,MGYP004518598473,0.538
MGYP000369120478,MGYP006122010409,0.428
MGYP000369120478,MGYP000838613251,0.523
MGYP000369120478,MGYP000149848419,0.523
MGYP000369120478,MGYP000369120478,1.0
MGYP000838613251,MGYP001006687157,0.416
MGYP000838613251,MGYP001043751075,0.645
MGYP000838613251,MGYP004518598473,0.79
MGYP000838613251,MGYP006122010409,0.415
MGYP000838613251,MGYP000838613251,1.0
MGYP000838613251,MGYP000149848419,0.671
MGYP000838613251,MGYP001139607829,0.448
MGYP000838613251,MGYP003416929615,0.476
MGYP001139607829,MGYP004518598473,0.487
MGYP001139607829,MGYP006122010409,0.411
MGYP001139607829,MGYP001139607829,1.0
MGYP004518598473,MGYP001006687157,0.406
MGYP004518598473,MGYP001043751075,0.685
MGYP004518598473,MGYP004518598473,1.0
MGYP004518598473,MGYP000149848419,0.678
MGYP004518598473,MGYP003416929615,0.467
MGYP004518598473,MGYP006122010409,0.425
MGYP001043751075,MGYP001043751075,1.0
MGYP001043751075,MGYP000149848419,0.647
MGYP001043751075,MGYP001705868796,0.697
MGYP001043751075,MGYP006122010409,0.423
MGYP001043751075,MGYP003416929615,0.406
MGYP003416929615,MGYP006122010409,0.514
MGYP003416929615,MGYP000149848419,0.436
MGYP003416929615,MGYP003416929615,1.0
MGYP006122010409,MGYP006122010409,1.0
MGYP006122010409,MGYP003288435084,0.402
MGYP006122010409,MGYP000149848419,0.4
MGYP001006687157,MGYP001006687157,1.0
MGYP001006687157,MGYP003288435084,0.566
MGYP003288435084,MGYP003288435084,1.0
MGYP001089995151,MGYP001089995151,1.0
MGYP000232014891,MGYP000232014891,1.0
MGYP001427475560,MGYP001427475560,1.0
MGYP001427475560,MGYP001822997566,0.605
MGYP001427475560,MGYP001765614691,0.452
MGYP001822997566,MGYP001822997566,1.0
MGYP001765614691,MGYP001765614691,1.0
MGYP001095820362,MGYP001095820362,1.0
MGYP000903915394,MGYP000903915394,1.0
MGYP002639539886,MGYP002639539886,1.0
MGYP002639539886,MGYP001268190211,0.571
MGYP002639539886,MGYP006162205377,0.423
MGYP001268190211,MGYP001268190211,1.0
MGYP006162205377,MGYP006162205377,1.0
MGYP006219843295,MGYP006219843295,1.0
MGYP000064081427,MGYP000064081427,1.0
MGYP000465812227,MGYP000465812227,1.0
MGYP000465812227,MGYP003293833957,0.48
MGYP000465812227,MGYP002755145611,0.447
MGYP003293833957,MGYP002755145611,0.723
MGYP003293833957,MGYP003293833957,1.0
MGYP002755145611,MGYP002755145611,1.0
MGYP001164818351,MGYP001164818351,1.0
MGYP001281447825,MGYP001281447825,1.0
MGYP002868306125,MGYP002868306125,1.0
MGYP002555636909,MGYP002555636909,1.0
MGYP001529254814,MGYP001483435831,0.702
MGYP001529254814,MGYP001529254814,1.0
MGYP001529254814,MGYP006343391213,0.859
MGYP006343391213,MGYP001483435831,0.719
MGYP006343391213,MGYP006343391213,1.0
MGYP006339447063,MGYP006339447063,1.0
MGYP003103065345,MGYP003103065345,1.0
MGYP002064861890,MGYP002064861890,1.0
MGYP004645060095,MGYP004645060095,1.0
MGYP003105168882,MGYP003105168882,1.0
MGYP001119653348,MGYP001119653348,1.0
MGYP001119653348,MGYP004609091771,0.468
MGYP001119653348,MGYP005930887373,0.43
MGYP004609091771,MGYP004609091771,1.0
MGYP004609091771,MGYP005930887373,0.445
MGYP005930887373,MGYP005930887373,1.0
MGYP001104445083,MGYP001104445083,1.0
MGYP005903491315,MGYP005903491315,1.0
MGYP000866623711,MGYP000769122307,0.461
MGYP000866623711,MGYP000866623711,1.0
MGYP000888033421,MGYP000888033421,1.0
MGYP003581602223,MGYP003581602223,1.0
MGYP002172416081,MGYP002172416081,1.0
MGYP003383862537,MGYP003383862537,1.0
MGYP003197671230,MGYP003197671230,1.0
MGYP003197671230,MGYP000878834779,0.496
MGYP005950531021,MGYP005950531021,1.0
MGYP005987581251,MGYP005987581251,1.0
MGYP002648860840,MGYP002648860840,1.0
MGYP002648860840,MGYP000559378122,0.418
MGYP000559378122,MGYP000559378122,1.0
MGYP000559378122,MGYP003971710703,0.427
MGYP000559378122,MGYP001007204213,0.409
MGYP001476462839,MGYP001365363885,0.52
MGYP001476462839,MGYP000925188581,0.58
MGYP001476462839,MGYP000246142928,0.421
MGYP001476462839,MGYP001476462839,1.0
MGYP001007204213,MGYP003971710703,0.441
MGYP001007204213,MGYP001007204213,1.0
MGYP001007204213,MGYP000246142928,0.526
MGYP001007204213,MGYP000423751124,0.413
MGYP003971710703,MGYP003971710703,1.0
MGYP003971710703,MGYP000246142928,0.443
MGYP000246142928,MGYP000246142928,1.0
MGYP000423751124,MGYP000423751124,1.0
MGYP001365363885,MGYP001365363885,1.0
MGYP001365363885,MGYP006183762773,0.602
MGYP001365363885,MGYP000925188581,0.533
MGYP001049756948,MGYP001049756948,1.0
MGYP001829466891,MGYP001829466891,1.0
MGYP000989306204,MGYP000989306204,1.0
MGYP001212672404,MGYP001212672404,1.0
MGYP001184157849,MGYP001184157849,1.0
MGYP001300536724,MGYP001300536724,1.0
MGYP005995094743,MGYP005995094743,1.0
MGYP005995094743,MGYP001492448363,0.417
MGYP001492448363,MGYP001492448363,1.0
MGYP001492448363,MGYP002786391824,0.447
MGYP001126721466,MGYP001126721466,1.0
MGYP001318240106,MGYP003514646895,0.413
MGYP001318240106,MGYP001318240106,1.0
MGYP006320119581,MGYP006320119581,1.0
MGYP003514646895,MGYP003514646895,1.0
MGYP005722736487,MGYP005722736487,1.0
MGYP005722736487,MGYP002511656869,0.601
MGYP005722736487,MGYP006119318545,0.475
MGYP005722736487,MGYP002718039827,0.505
MGYP002511656869,MGYP002511656869,1.0
MGYP006119318545,MGYP002627185399,0.735
MGYP006119318545,MGYP002571602382,0.514
MGYP006119318545,MGYP006119318545,1.0
