protein,cluster
MGYP001401618764,3437
MGYP001633122879,3438
MGYP003248249459,3439
MGYP000677500206,3439
MGYP004679878775,3440
MGYP003349774632,40
MGYP004513986685,3441
MGYP005759392911,3441
MGYP001312262879,3441
MGYP000064756096,3442
MGYP001053603281,3443
MGYP001512907854,3444
MGYP000422259936,3445
MGYP000507731165,3446
MGYP000316904514,3447
MGYP000419359040,3448
MGYP002354111536,3449
MGYP000164140329,3450
MGYP001113530090,3451
MGYP002783996105,3452
MGYP002642134811,3453
MGYP000890500301,3454
MGYP000017524416,3455
MGYP003430226883,3456
MGYP002889448290,3457
MGYP001169329974,3458
MGYP000847375712,294
MGYP001396806022,294
MGYP002745108512,3459
MGYP002785233090,3460
MGYP003681889813,3461
MGYP003420780066,3462
MGYP003029227989,834
MGYP002569177871,834
MGYP004009123085,3463
MGYP001490368003,3464
MGYP003990024251,3465
MGYP004494201993,3466
MGYP000063581282,3467
MGYP002351220063,3468
MGYP001768749974,3469
MGYP000415405083,3470
MGYP001237051257,3471
MGYP004643047399,3472
MGYP002624949486,3473
MGYP002424650066,3473
MGYP000867032962,3474
MGYP002652685797,3475
MGYP003294127573,3476
MGYP005735725427,3477
MGYP001378481951,3478
MGYP001567808261,3479
MGYP001352856213,3480
MGYP002733299959,3481
MGYP000902181543,3482
MGYP002769378647,3483
MGYP001074076089,3484
MGYP003998085093,3485
MGYP006430425919,3486
MGYP002378535035,3487
MGYP006224361835,3488
MGYP002580614673,3489
MGYP002136442085,3490
MGYP001017959273,3491
MGYP001613288782,3492
MGYP006083109691,3493
MGYP006260391815,3494
MGYP000045710443,3495
MGYP003574632580,3496
MGYP000891163761,3497
MGYP000178695572,3498
MGYP001603614643,3499
MGYP001492860720,3500
MGYP003157292146,3501
MGYP003576532868,3502
MGYP003607643521,3503
MGYP003493790340,3504
MGYP002646035693,3505
MGYP003206045972,3506
MGYP001100592727,3506
MGYP001088623768,3506
MGYP005922915381,3507
MGYP000793293594,3508
MGYP003240418011,441
MGYP001008299999,3509
MGYP006198958531,3510
MGYP001763276423,3511
MGYP000413593957,3512
MGYP000760659397,404
MGYP000484315283,2812
MGYP002589747011,3513
MGYP001329864480,3514
MGYP001413516479,3514
MGYP001432420991,3514
MGYP000633637785,3514
MGYP006246226117,3514
MGYP001541420526,3514
MGYP001076656521,3515
MGYP001309090859,3516
MGYP005852479939,3517
MGYP004559756137,3517
MGYP003251679456,3517
MGYP006116997971,3518
MGYP002850608267,3519
MGYP000347172294,3520
MGYP002135525495,3521
MGYP001487539639,3522
MGYP000448847071,3523
MGYP000781337787,3523
MGYP000433792600,3523
MGYP000017791245,3523
MGYP000411407434,3523
MGYP000788350533,3523
MGYP003233638837,3524
MGYP001431345292,3525
MGYP003285905119,704
MGYP000321275636,3526
MGYP001366796570,3527
MGYP000126313633,3528
MGYP001232070839,3529
MGYP001299412160,3530
MGYP003493490486,3531
MGYP001253896908,3532
MGYP002658639058,3532
MGYP002261164120,3533
MGYP006243395083,3533
MGYP001322148346,3533
MGYP001310461883,3533
MGYP003420394008,3534
MGYP003299701084,3535
MGYP003832563597,3536
MGYP003088450123,12
MGYP001512630203,3537
MGYP004049357775,3538
MGYP000352737476,3539
MGYP000782608724,3540
MGYP000103900958,3540
MGYP000037800933,3541
MGYP005647820067,310
MGYP003461744453,3542
MGYP001045413923,3543
MGYP002595088869,3544
MGYP001322366147,3545
MGYP006055523915,3546
MGYP003359132337,3547
MGYP001448002990,3548
MGYP001167735540,3549
MGYP001284439127,3550
MGYP002692161086,3551
MGYP003198210641,3551
MGYP002711583013,3552
MGYP000280839342,3553
MGYP003327126962,3554
MGYP001251075957,3555
MGYP001594042297,3556
MGYP001134911533,3557
MGYP001454792104,3558
MGYP002742670701,3205
MGYP000514416937,3205
MGYP004689549003,3205
MGYP001564916959,3559
MGYP001056096598,3560
MGYP000466024593,3561
MGYP000442935495,3561
MGYP002713334224,3562
MGYP003144209118,3563
MGYP000473412716,3564
MGYP003308868782,3565
MGYP000998540623,3566
MGYP006327008911,3566
MGYP003399903780,3567
MGYP001114681566,3568
MGYP001596017381,3569
MGYP001771184787,3570
MGYP000465814169,3570
MGYP003635199248,3571
MGYP006073369661,3572
MGYP006257488813,3572
MGYP001553668009,3572
MGYP006121588909,395
MGYP003428218515,395
MGYP000294026947,395
MGYP000461674325,395
MGYP001128186786,395
MGYP001769457841,3573
MGYP001818533297,40
MGYP003454458500,40
MGYP003304540382,3574
MGYP003347365783,3575
MGYP001516034920,72
MGYP002674369457,1451
MGYP000946362797,3576
MGYP000689128099,3577
MGYP001131298741,3578
MGYP000344249568,3579
MGYP003317671446,3580
MGYP002597174607,3581
MGYP006101969711,3582
MGYP005747155607,3583
MGYP001044372314,3584
MGYP000816681845,3585
MGYP001091435681,3586
MGYP000923849892,3587
MGYP001464833186,3588
MGYP005902359527,3589
MGYP001446470573,3590
MGYP000576311475,3591
MGYP001355558375,3592
MGYP001523713770,3593
MGYP000143284170,3593
MGYP001822936312,3594
MGYP000099482554,3595
MGYP003529757368,3595
MGYP003335280916,3595
MGYP002545319915,3596
MGYP002538556751,3596
MGYP000264678504,3597
MGYP001038045723,3598
MGYP003444567061,1800
MGYP000984768960,3599
MGYP006226109711,3600
MGYP001229116133,3601
MGYP001220440917,3602
MGYP006302635375,3603
MGYP003288247631,3604
MGYP001476598897,3605
MGYP003510430039,3606
MGYP003514049527,3606
MGYP001493737924,3606
MGYP001746042745,3607
MGYP001266330638,3608
MGYP003188459796,3609
MGYP001236777793,3610
MGYP001166762253,3611
MGYP000949195639,3612
MGYP000957945704,3613
MGYP002648653851,2297
MGYP002066264619,3614
MGYP000004355700,3615
MGYP000352430947,3616
MGYP006353950741,800
MGYP001367363925,800
MGYP002043424066,3617
MGYP001259996342,3617
MGYP000023225915,3617
MGYP000754685948,3617
MGYP003342568738,3617
MGYP000895682112,3618
MGYP001024431925,3619
MGYP000528554313,3620
MGYP000001234716,3621
MGYP000824147762,3622
MGYP000768890060,3622
MGYP000126921376,3623
MGYP006311286469,313
MGYP001473550659,313
MGYP000889591545,313
MGYP000263981975,313
MGYP001088863167,3624
MGYP000669839703,3625
MGYP001771155605,3626
MGYP003518116119,3627
MGYP005754485045,3628
MGYP001285092599,3628
MGYP002622148134,3629
MGYP003457282493,507
MGYP001380533903,507
MGYP003999397147,507
MGYP003454252934,3630
MGYP000910476521,3630
MGYP000993938066,3631
MGYP003175248957,3632
MGYP001021199113,1057
MGYP002779390178,1057
MGYP001004217374,1057
MGYP000958364197,3633
MGYP000152204475,3634
MGYP001269952393,3635
MGYP002759327885,3636
MGYP001520576494,3637
MGYP003312547851,3638
MGYP000905177096,3639
MGYP003176751048,3640
MGYP001491830606,3641
MGYP001738992618,3642
MGYP003386379536,395
MGYP006412081965,3643
MGYP001547602238,3644
MGYP002776720703,3645
MGYP003640215202,3646
MGYP001443522659,3647
MGYP001382609979,3648
MGYP003661999397,3649
MGYP006284939019,3650
MGYP002310252200,3651
MGYP000971529140,3652
MGYP002656562531,3653
MGYP001134453034,3654
MGYP002255460201,3655
MGYP000612462166,3656
MGYP000893476948,3657
MGYP006296742287,3658
MGYP002588589394,3659
MGYP006220626279,3660
MGYP001169168773,3661
MGYP001245289086,3662
MGYP001205121548,3663
MGYP000558003508,3664
MGYP003407362070,3665
MGYP001299251997,3666
MGYP001066438680,3667
MGYP003357665157,3667
MGYP001189943533,3667
MGYP004565259727,3668
MGYP000232014891,3669
MGYP001427475560,3670
MGYP001822997566,3670
MGYP001765614691,3670
MGYP001758650097,3671
MGYP000895216366,3672
MGYP000601029409,3673
MGYP001553660477,3674
MGYP000478541053,3675
MGYP006316584457,3676
MGYP003283771132,3677
MGYP005997858357,3678
MGYP000513997345,1560
MGYP001142885457,3679
MGYP001471853708,3680
MGYP000855307555,3681
MGYP000345854694,3682
MGYP006339424807,3682
MGYP000833353278,3682
MGYP003439282439,3683
MGYP005676880859,3684
MGYP001114219368,3685
MGYP001569615241,3686
MGYP001137541183,3687
MGYP000276776475,3688
MGYP000550209245,3689
MGYP003106355214,2018
MGYP001550379247,3690
MGYP002478201914,3691
MGYP003485526076,3692
MGYP000789800412,3693
MGYP001941768053,3694
MGYP003105898359,3695
MGYP003491074452,3696
MGYP005769434135,3697
MGYP000133232548,3698
MGYP001734660330,3699
MGYP006313138859,3700
MGYP001319302295,3701
MGYP003565780811,3701
MGYP001258084150,3702
MGYP001624945472,3703
MGYP003662324640,3704
MGYP001278468173,3705
MGYP000798146445,3705
MGYP005876644241,3705
MGYP002726437039,3706
MGYP000385384006,3707
MGYP004456660269,3708
MGYP001412014181,3572
MGYP000895590057,3572
MGYP000823174912,3572
MGYP001495282684,3709
MGYP001084864862,3710
MGYP003201317186,3711
MGYP002287516397,3712
MGYP001541863675,3712
MGYP001593480589,3713
MGYP004544123649,3714
MGYP004512848091,3715
MGYP001543489929,3716
MGYP006275992537,3717
MGYP003388209141,3718
MGYP000599733929,3719
MGYP000709255005,3720
MGYP001606796485,395
MGYP002758572785,3721
MGYP000739940221,3722
MGYP001783291205,3723
MGYP003183895474,3724
MGYP000373951805,3725
MGYP000350945730,3726
MGYP000214993373,3727
MGYP005861732419,3728
MGYP000794186151,3729
MGYP000192359133,3730
MGYP003483052800,3731
MGYP003437276273,3732
MGYP001502923200,3733
MGYP002565518901,3734
MGYP000810147740,3735
MGYP001420939359,3736
MGYP000853199756,3737
MGYP001025815083,3738
MGYP000795900643,1745
MGYP001602542685,3739
MGYP006001408241,653
MGYP001187725153,3740
MGYP000165758007,718
MGYP000994973844,718
MGYP000422344411,12
MGYP002662022930,12
MGYP003425469296,3741
MGYP000827842703,3742
MGYP001451526675,3743
MGYP002518930396,3744
MGYP000457580868,3745
MGYP000483635057,3746
MGYP005938303839,3747
MGYP003661856046,3748
MGYP005694898701,3749
MGYP001475217894,3750
MGYP001097979017,3751
MGYP003206304138,3752
MGYP000867210143,580
MGYP001736684184,3753
MGYP001745412524,3754
MGYP001015942126,3755
MGYP000872619828,3756
MGYP002788784637,3757
MGYP003500599549,3758
MGYP003505146631,3759
MGYP003451990178,3760
MGYP002781746166,3761
MGYP005902347403,3762
MGYP002146881449,3763
MGYP002635723990,3764
MGYP001769995107,3765
MGYP002139762296,3766
MGYP002958333162,3767
MGYP000868832510,3666
MGYP002608458393,3768
MGYP004629840941,3769
MGYP002621306666,3770
MGYP001302096364,3771
MGYP006227572433,3772
MGYP001480965510,3772
MGYP001115466903,3772
MGYP000774986518,3773
MGYP003389361776,3774
MGYP006101792203,3775
MGYP003277528993,3776
MGYP001100371566,3777
MGYP003172300142,3778
MGYP006300046969,3779
MGYP000511943680,3780
MGYP003169811335,488
MGYP001206308349,3781
MGYP000903287078,3782
MGYP000003258613,3783
MGYP006247560289,3784
MGYP006153100867,3785
MGYP001351918933,3786
MGYP003486703744,3787
MGYP003714976127,3788
MGYP001537911777,3789
MGYP000104021319,3790
MGYP002777528174,3791
MGYP003478001117,3792
MGYP000744368425,3793
MGYP001411893106,3794
MGYP006336743423,3795
MGYP001005637128,3796
MGYP003059310548,3797
MGYP001517880361,3797
MGYP002411654223,3798
MGYP001940841482,3799
MGYP004567730617,3800
MGYP004564173383,3801
MGYP003399896089,3802
MGYP001474807781,3803
MGYP002785478588,3804
MGYP000107759893,3805
MGYP000218769691,3806
MGYP001115597508,3807
MGYP003254530156,3808
MGYP003447001382,3809
MGYP001151096636,3810
MGYP004515550605,3811
MGYP001604819399,3812
MGYP000580200149,3813
MGYP001542972654,3814
MGYP002611942968,3345
MGYP002756202714,3815
MGYP001407761956,3816
MGYP003416318963,3817
MGYP004448253791,3818
MGYP001790648941,3819
MGYP001436588759,3820
MGYP006054573447,3821
MGYP005707186021,3822
MGYP000592520446,3823
MGYP000196817145,3824
MGYP000891916101,3825
MGYP001199276631,3826
MGYP001411890843,3827
MGYP001235092387,3828
MGYP000644314969,3829
MGYP006384588473,3830
MGYP003867123789,3831
MGYP000292720179,3832
MGYP005686185287,3833
MGYP005688521623,3833
MGYP001547394716,2054
MGYP003575148298,3834
MGYP001231726793,3835
MGYP003271443651,3836
MGYP005834181811,3837
MGYP002117257005,136
MGYP001819440403,375
MGYP001568766212,3838
MGYP003317520868,3839
MGYP003154417422,3840
MGYP006178361291,3841
MGYP000463464516,3842
MGYP001524225831,3843
MGYP000438492093,3844
MGYP002604969440,3845
MGYP006309556929,3846
MGYP003510313832,2005
MGYP002747480566,3847
MGYP002136766339,3848
MGYP004449027189,3849
MGYP003299424696,3850
MGYP000943191760,3851
MGYP002780519316,3852
MGYP001589771545,3853
MGYP001018145591,3854
MGYP004463700991,3855
MGYP005685085951,3074
MGYP001474284816,3856
MGYP001359768432,3857
MGYP000692524523,3858
MGYP001205484535,3859
MGYP001761114346,1862
MGYP000829749396,1862
MGYP002421760878,3860
MGYP003225320091,3861
MGYP002638983782,3862
MGYP001204067776,3863
MGYP000216667177,3864
MGYP003596819070,2449
MGYP004524547975,3865
MGYP001128389646,3866
MGYP000753844046,3867
MGYP004676246629,3868
MGYP000799338229,3869
MGYP002653098254,3870
MGYP000231630461,3871
MGYP000056606985,3872
MGYP000396994766,3872
MGYP000979726407,3873
MGYP003170254039,3874
MGYP002767926649,779
MGYP006419255009,3875
MGYP003426505099,3876
MGYP002589285302,605
MGYP000738301087,605
MGYP004564279667,3877
MGYP006266744373,3878
MGYP002119559731,3572
MGYP000428501928,3572
MGYP005701465923,3879
MGYP000955521877,3880
MGYP001589117758,3881
MGYP001792904114,3882
MGYP001306914851,3883
MGYP002407856706,3884
MGYP000626618042,3885
MGYP006364153673,3886
MGYP000134722172,3886
MGYP001464252905,3887
MGYP003341106546,3887
MGYP000128687966,3888
MGYP003318104596,3889
MGYP001217955036,3890
MGYP000998396054,3891
MGYP001565998845,3892
MGYP001768396831,3893
MGYP001942200744,3894
MGYP003227882446,3895
MGYP003379346440,3896
MGYP001207060575,3897
MGYP003146549923,3898
MGYP003099869890,3899
MGYP004597609889,3900
MGYP002572050019,3901
MGYP002711376472,3902
MGYP001161855461,3903
MGYP000917331314,3904
MGYP000508682190,1901
MGYP006748325753,3905
MGYP005866771585,740
MGYP005953066553,3906
MGYP001522809832,3907
MGYP005606890825,3734
MGYP001033872412,3908
MGYP001549143264,3909
MGYP001051119893,3910
MGYP002539788447,3911
MGYP000134760261,3912
MGYP003268410291,3913
MGYP006237950979,3914
MGYP000996796928,3915
MGYP001293279795,3915
MGYP001493996031,3916
MGYP002661505741,3917
MGYP000912458623,3918
MGYP006320173939,3919
MGYP004547580851,3920
MGYP001334555485,3921
MGYP006394322917,740
MGYP006284558071,3922
MGYP005641553867,3923
MGYP003590242052,3924
MGYP006295313979,3925
MGYP001540186856,3926
MGYP001602759541,3927
MGYP004520941859,3928
MGYP000298565831,3928
MGYP000803481344,3929
MGYP000181166223,3930
MGYP003496228988,3931
MGYP006236518667,3932
MGYP000831702065,3933
MGYP000396909499,3933
MGYP003353285314,892
MGYP000885575494,486
MGYP003135813216,3934
MGYP003504227456,3935
MGYP005672290203,3936
MGYP001624808909,3937
MGYP003428617270,3938
MGYP000442635382,3939
MGYP002649852259,3940
MGYP006348695891,3941
MGYP001366365245,3942
MGYP001509925770,1884
MGYP000160034774,12
MGYP006178115359,3943
MGYP001517448881,3944
MGYP000244892979,3945
MGYP000892441447,3946
MGYP006097603149,3947
MGYP000622976335,3947
MGYP001024403444,3948
MGYP003453317054,3948
MGYP006369500491,3949
MGYP001473400618,3950
MGYP006451176245,3951
MGYP000652329972,3952
MGYP000687671027,3953
MGYP002780336970,3954
MGYP005860484399,3955
MGYP000426509029,3956
MGYP004425217269,3957
MGYP005899617629,3958
MGYP001308803119,1054
MGYP001585995225,3959
MGYP006197190639,3960
MGYP004527736589,3961
MGYP000437039583,3962
MGYP000249874263,3963
MGYP000194534479,3963
MGYP001979173310,3963
MGYP000445893424,3964
MGYP000380167148,3965
MGYP001338913209,3966
MGYP000450060047,3967
MGYP005632971581,3968
MGYP006378534961,3969
MGYP001512476303,3970
MGYP004632670663,3971
MGYP001480777493,3972
MGYP001406246397,3973
MGYP003299090488,3974
MGYP002528757873,3974
MGYP002799878334,3975
MGYP002707380961,3976
MGYP000860147231,3977
MGYP001189773556,3978
MGYP003621482717,3979
MGYP001759379000,3980
MGYP001186515711,3981
MGYP003451635221,3982
MGYP002855925709,3983
MGYP000332832839,3984
MGYP003339992405,3985
MGYP002623985493,3986
MGYP003447825031,3987
MGYP003182931223,3988
MGYP002579145533,3989
MGYP000741554171,3990
MGYP002684663917,3991
MGYP001162300173,3992
MGYP000512887101,3993
MGYP001316714266,3994
MGYP001514610706,3995
MGYP005833903449,3996
MGYP003166437314,3997
MGYP001662163483,3998
MGYP001000205868,3999
MGYP001256355773,4000
MGYP002859061981,4000
MGYP000899882899,4000
MGYP006220763787,4001
MGYP000212268814,4002
MGYP000934229115,4003
MGYP001305340142,4003
MGYP002543922701,4004
MGYP000736143439,4005
MGYP005696008155,4006
MGYP001809666407,4007
MGYP000889600593,4008
MGYP003597880083,4009
MGYP002598263691,1456
MGYP006203221825,4010
MGYP001170735285,4010
MGYP001376613351,4011
MGYP001116679572,4012
MGYP001089995151,4013
MGYP004606317181,4014
MGYP000429420684,4015
MGYP002731279951,3772
MGYP002801992753,3772
MGYP000433097318,4016
MGYP000420741276,4017
MGYP006187954611,4018
MGYP001799994310,4019
MGYP001175680517,4020
MGYP000982407579,4021
MGYP006162037945,4022
MGYP001553994523,4023
MGYP000674962340,4024
MGYP001213603687,4025
MGYP000989363601,4026
MGYP000093481311,4027
MGYP000856770681,4028
MGYP004462006061,4029
MGYP003179233338,4029
MGYP000518595373,4030
MGYP001518550151,4031
MGYP001231711826,4032
MGYP003711452157,4033
MGYP005744915635,4033
MGYP000692776377,4034
MGYP000018288915,4035
MGYP005730626051,4036
MGYP001196010002,4037
MGYP001146013292,4038
MGYP003584467882,4039
MGYP005910017541,4039
MGYP005845733721,4040
MGYP000340006972,4040
MGYP001776188379,4041
MGYP001021559907,4041
MGYP002778398668,4042
MGYP001776655513,2177
MGYP002597590074,4043
MGYP006314284901,4044
MGYP001585931567,4045
MGYP000899065019,4046
MGYP002605332936,4047
MGYP005713865645,4048
MGYP001971397935,4048
MGYP000752804340,4049
MGYP000875429390,4050
MGYP000050735238,4051
MGYP002736513037,4051
MGYP002590557866,4052
MGYP001069053448,4053
MGYP001186137908,4054
MGYP005859002357,4055
MGYP003468690939,4055
MGYP000873319321,4056
MGYP002736396194,4057
MGYP000186393433,4058
MGYP001108086058,4059
MGYP003450557871,4060
MGYP003422084260,4061
MGYP000754814247,4062
MGYP001183306196,4063
MGYP000857335996,4064
MGYP001538619432,4065
MGYP003149544963,4066
MGYP001636327158,4067
MGYP003397052619,4068
MGYP006137477495,4069
MGYP000023064304,853
MGYP003170211439,830
MGYP001463959344,4070
MGYP005632957561,4071
MGYP000016904055,4072
MGYP006444651889,4073
MGYP006277442707,4074
MGYP002646229875,4075
MGYP001152501028,4076
MGYP006385376131,4077
MGYP002388558172,4078
MGYP002653125519,4079
MGYP003304784527,4080
MGYP000880636063,4081
MGYP003981774429,4082
MGYP000880228827,4083
MGYP002579970349,4084
MGYP001353675444,4085
MGYP002640373404,4086
MGYP003436089708,4087
MGYP000798179752,4088
MGYP000454665605,4088
MGYP001589056038,4089
MGYP000181602119,4090
MGYP003201522775,4091
MGYP002619495630,4092
MGYP003257414405,4093
MGYP001064488649,4093
MGYP006276895671,4094
MGYP000876577116,4095
MGYP001358338840,4095
MGYP002757201070,428
MGYP003174509949,2812
MGYP002590014847,4096
MGYP000998972734,4096
MGYP003322377042,4097
MGYP003368824495,4098
MGYP005934633535,4099
MGYP000595825733,608
MGYP003294005670,4100
MGYP001596509944,12
MGYP003168229349,4101
MGYP001660315719,4102
MGYP002799556081,4103
MGYP002724046800,4104
MGYP000109963765,4105
MGYP002709882826,4106
MGYP001762020524,4107
MGYP001025446395,187
MGYP000906120599,187
MGYP001309495145,4108
MGYP000879333863,4109
MGYP000727455528,4110
MGYP000878215083,4111
MGYP006313160009,4112
MGYP002583689421,4113
MGYP000224700977,4114
MGYP002574466516,4115
MGYP001007385826,4116
MGYP003471224344,4117
MGYP000041128541,4118
MGYP003416317020,4119
MGYP004633600121,4120
MGYP000801292513,966
MGYP001224460610,503
MGYP001611107609,4121
MGYP005636189859,4122
MGYP001236609487,4123
MGYP001473580459,4124
MGYP000921238995,4125
MGYP000906628423,4126
MGYP000258393462,4126
MGYP001597413679,4127
MGYP001546072203,4128
MGYP000737083069,4129
MGYP001300213224,4129
MGYP002750584425,84
MGYP000869202899,4130
MGYP001612839576,4131
MGYP000951764428,4132
MGYP000554242220,4133
MGYP001437116449,4133
MGYP003384096356,2744
MGYP001632724615,4134
MGYP001712811295,4135
MGYP002654439001,4136
MGYP000811623793,4137
MGYP000989134594,4137
