protein,cluster
MGYP000783181848,3402
MGYP001738647718,482
MGYP002640590135,3403
MGYP003241295513,1179
MGYP000963157620,1179
MGYP004671482165,2502
MGYP001410341026,1179
MGYP002041166396,3404
MGYP003598623780,3405
MGYP000370564725,3406
MGYP003153982217,3406
MGYP001478373098,3406
MGYP000896223621,3407
MGYP001099826349,3408
MGYP001631917467,3409
MGYP003337442897,3410
MGYP005858909853,3411
MGYP006234141427,267
MGYP001549957677,2198
MGYP003254853826,2198
MGYP002588760646,2198
MGYP006271573021,3412
MGYP006399653925,3413
MGYP003548218716,3414
MGYP001771962047,3415
MGYP000357352994,3416
MGYP001153155523,3417
MGYP001958939245,3418
MGYP003316872359,3419
MGYP001594562841,3420
MGYP001375075025,3421
MGYP000970547925,3421
MGYP000521158620,3422
MGYP001417004548,3423
MGYP001816348039,3424
MGYP001181603756,3425
MGYP003337365679,3426
MGYP002677575708,3427
MGYP000812442746,3427
MGYP002625822099,1063
MGYP002512429639,1063
MGYP000820375100,3428
MGYP006223404591,3429
MGYP000024188046,3248
MGYP002760585658,3430
MGYP003459949782,3431
MGYP002783113609,3008
MGYP000281623743,3432
MGYP001297202428,3433
MGYP000793374625,3433
MGYP003375005883,3433
MGYP001136389494,3434
MGYP006237487123,190
MGYP000377423171,3435
MGYP001401618764,3436
MGYP001633122879,3437
MGYP003248249459,3438
MGYP000677500206,3438
MGYP004679878775,3439
MGYP003349774632,39
MGYP004513986685,3440
MGYP005759392911,3440
MGYP001312262879,3440
MGYP000064756096,3441
MGYP001053603281,3442
MGYP001512907854,3443
MGYP000422259936,3444
MGYP000507731165,3445
MGYP000316904514,3446
MGYP000419359040,3447
MGYP002354111536,3448
MGYP000164140329,3449
MGYP001113530090,3450
MGYP002783996105,3451
MGYP002642134811,3452
MGYP000890500301,3453
MGYP000017524416,3454
MGYP003430226883,3455
MGYP002889448290,3456
MGYP001169329974,3457
MGYP000847375712,292
MGYP001396806022,292
MGYP002745108512,3458
MGYP002785233090,3459
MGYP003681889813,3460
MGYP003420780066,3461
MGYP003029227989,832
MGYP002569177871,832
MGYP004009123085,3462
MGYP001490368003,3463
MGYP003990024251,3464
MGYP004494201993,3465
MGYP000063581282,3466
MGYP002351220063,3467
MGYP001768749974,3468
MGYP000415405083,3469
MGYP001237051257,3470
MGYP004643047399,3471
MGYP002624949486,3472
MGYP002424650066,3472
MGYP000867032962,3473
MGYP002652685797,3474
MGYP003294127573,3475
MGYP005735725427,3476
MGYP001378481951,3477
MGYP001567808261,3478
MGYP001352856213,3479
MGYP002733299959,3480
MGYP000902181543,3481
MGYP002769378647,3482
MGYP001074076089,3483
MGYP003998085093,3484
MGYP006430425919,3485
MGYP002378535035,3486
MGYP006224361835,3487
MGYP002580614673,3488
MGYP002136442085,3489
MGYP001017959273,3490
MGYP001613288782,3491
MGYP006083109691,3492
MGYP006260391815,3493
MGYP000045710443,3494
MGYP003574632580,3495
MGYP000891163761,3496
MGYP000178695572,3497
MGYP001603614643,3498
MGYP001492860720,3499
MGYP003157292146,3500
MGYP003576532868,3501
MGYP003607643521,3502
MGYP003493790340,3503
MGYP002646035693,3504
MGYP003206045972,3505
MGYP001100592727,3505
MGYP001088623768,3505
MGYP005922915381,3506
MGYP000793293594,3507
MGYP003240418011,439
MGYP001008299999,3508
MGYP006198958531,3509
MGYP001763276423,3510
MGYP000413593957,3511
MGYP000760659397,402
MGYP000484315283,2811
MGYP002589747011,3512
MGYP001329864480,3513
MGYP001413516479,3513
MGYP001432420991,3513
MGYP000633637785,3513
MGYP006246226117,3513
MGYP001541420526,3513
MGYP001076656521,3514
MGYP001309090859,3515
MGYP005852479939,3516
MGYP004559756137,3516
MGYP003251679456,3516
MGYP006116997971,3517
MGYP002850608267,3518
MGYP000347172294,3519
MGYP002135525495,3520
MGYP001487539639,3521
MGYP000448847071,3522
MGYP000781337787,3522
MGYP000433792600,3522
MGYP000017791245,3522
MGYP000411407434,3522
MGYP000788350533,3522
MGYP003233638837,3523
MGYP001431345292,3524
MGYP003285905119,702
MGYP000321275636,3525
MGYP001366796570,3526
MGYP000126313633,3527
MGYP001232070839,3528
MGYP001299412160,3529
MGYP003493490486,3530
MGYP001253896908,3531
MGYP002658639058,3531
MGYP002261164120,3532
MGYP006243395083,3532
MGYP001322148346,3532
MGYP001310461883,3532
MGYP003420394008,3533
MGYP003299701084,3534
MGYP003832563597,3535
MGYP003088450123,1989
MGYP001512630203,3536
MGYP004049357775,3537
MGYP000352737476,3538
MGYP000782608724,3539
MGYP000103900958,3539
MGYP000037800933,3540
MGYP005647820067,308
MGYP003461744453,3541
MGYP001045413923,3542
MGYP002595088869,3543
MGYP001322366147,3544
MGYP006055523915,3545
MGYP003359132337,3546
MGYP001448002990,3547
MGYP001167735540,3548
MGYP001284439127,3549
MGYP002692161086,3550
MGYP003198210641,3550
MGYP002711583013,3551
MGYP000280839342,3552
MGYP003327126962,3553
MGYP001251075957,3554
MGYP001594042297,3555
MGYP001134911533,3556
MGYP001454792104,3557
MGYP002742670701,3204
MGYP000514416937,3204
MGYP004689549003,3204
MGYP001564916959,3558
MGYP001056096598,3559
MGYP000466024593,3560
MGYP000442935495,3560
MGYP002713334224,3561
MGYP003144209118,3562
MGYP000473412716,3563
MGYP003308868782,3564
MGYP000998540623,3565
MGYP006327008911,3565
MGYP003399903780,3566
MGYP001114681566,3567
MGYP001596017381,3568
MGYP001771184787,3569
MGYP000465814169,3569
MGYP003635199248,3570
MGYP006073369661,3571
MGYP006257488813,3571
MGYP001553668009,3571
MGYP006121588909,393
MGYP003428218515,393
MGYP000294026947,393
MGYP000461674325,393
MGYP001128186786,393
MGYP001769457841,3572
MGYP001818533297,39
MGYP003454458500,39
MGYP003304540382,3573
MGYP003347365783,3574
MGYP001516034920,71
MGYP002674369457,1450
MGYP000946362797,3575
MGYP000689128099,3576
MGYP001131298741,3577
MGYP000344249568,3578
MGYP003317671446,3579
MGYP002597174607,3580
MGYP006101969711,3581
MGYP005747155607,3582
MGYP001044372314,3583
MGYP000816681845,3584
MGYP001091435681,3585
MGYP000923849892,3586
MGYP001464833186,3587
MGYP005902359527,3588
MGYP001446470573,3589
MGYP000576311475,3590
MGYP001355558375,3591
MGYP001523713770,3592
MGYP000143284170,3592
MGYP001822936312,3593
MGYP000099482554,3594
MGYP003529757368,3594
MGYP003335280916,3594
MGYP002545319915,3595
MGYP002538556751,3595
MGYP000264678504,3596
MGYP001038045723,3597
MGYP003444567061,1799
MGYP000984768960,3598
MGYP006226109711,3599
MGYP001229116133,3600
MGYP001220440917,3601
MGYP006302635375,3602
MGYP003288247631,3603
MGYP001476598897,3604
MGYP003510430039,3605
MGYP003514049527,3605
MGYP001493737924,3605
MGYP001746042745,3606
MGYP001266330638,3607
MGYP003188459796,3608
MGYP001236777793,3609
MGYP001166762253,3610
MGYP000949195639,3611
MGYP000957945704,3612
MGYP002648653851,2296
MGYP002066264619,3613
MGYP000004355700,3614
MGYP000352430947,3615
MGYP006353950741,798
MGYP001367363925,798
MGYP002043424066,3616
MGYP001259996342,3616
MGYP000023225915,3616
MGYP000754685948,3616
MGYP003342568738,3616
MGYP000895682112,3617
MGYP001024431925,3618
MGYP000528554313,3619
MGYP000001234716,3620
MGYP000824147762,3621
MGYP000768890060,3621
MGYP000126921376,3622
MGYP006311286469,311
MGYP001473550659,311
MGYP000889591545,311
MGYP000263981975,311
MGYP001088863167,3623
MGYP000669839703,3624
MGYP001771155605,3625
MGYP003518116119,3626
MGYP005754485045,3627
MGYP001285092599,3627
MGYP002622148134,3628
MGYP003457282493,505
MGYP001380533903,505
MGYP003999397147,505
MGYP003454252934,3629
MGYP000910476521,3629
MGYP000993938066,3630
MGYP003175248957,3631
MGYP001021199113,1055
MGYP002779390178,1055
MGYP001004217374,1055
MGYP000958364197,3632
MGYP000152204475,3633
MGYP001269952393,3634
MGYP002759327885,3635
MGYP001520576494,3636
MGYP003312547851,3637
MGYP000905177096,3638
MGYP003176751048,3639
MGYP001491830606,3640
MGYP001738992618,3641
MGYP003386379536,393
MGYP006412081965,3642
MGYP001547602238,3643
MGYP002776720703,3644
MGYP003640215202,3645
MGYP001443522659,3646
MGYP001382609979,3647
MGYP003661999397,3648
MGYP006284939019,3649
MGYP002310252200,3650
MGYP000971529140,3651
MGYP002656562531,3652
MGYP001134453034,3653
MGYP002255460201,3654
MGYP000612462166,3655
MGYP000893476948,3656
MGYP006296742287,3657
MGYP002588589394,3658
MGYP006220626279,3659
MGYP001169168773,3660
MGYP001245289086,3661
MGYP001205121548,3662
MGYP000558003508,3663
MGYP003407362070,3664
MGYP001299251997,3665
MGYP001066438680,3666
MGYP003357665157,3666
MGYP001189943533,3666
MGYP004565259727,3667
MGYP000232014891,3668
MGYP001427475560,3669
MGYP001822997566,3669
MGYP001765614691,3669
MGYP001758650097,3670
MGYP000895216366,3671
MGYP000601029409,3672
MGYP001553660477,3673
MGYP000478541053,3674
MGYP006316584457,3675
MGYP003283771132,3676
MGYP005997858357,3677
MGYP000513997345,1559
MGYP001142885457,3678
MGYP001471853708,3679
MGYP000855307555,3680
MGYP000345854694,3681
MGYP006339424807,3681
MGYP000833353278,3681
MGYP003439282439,3682
MGYP005676880859,3683
MGYP001114219368,3684
MGYP001569615241,3685
MGYP001137541183,3686
MGYP000276776475,3687
MGYP000550209245,3688
MGYP003106355214,2017
MGYP001550379247,3689
MGYP002478201914,3690
MGYP003485526076,3691
MGYP000789800412,3692
MGYP001941768053,3693
MGYP003105898359,3694
MGYP003491074452,3695
MGYP005769434135,3696
MGYP000133232548,3697
MGYP001734660330,3698
MGYP006313138859,3699
MGYP001319302295,3700
MGYP003565780811,3700
MGYP001258084150,3701
MGYP001624945472,3702
MGYP003662324640,3703
MGYP001278468173,3704
MGYP000798146445,3704
MGYP005876644241,3704
MGYP002726437039,3705
MGYP000385384006,3706
MGYP004456660269,3707
MGYP001412014181,3571
MGYP000895590057,3571
MGYP000823174912,3571
MGYP001495282684,3708
MGYP001084864862,3709
MGYP003201317186,3710
MGYP002287516397,3711
MGYP001541863675,3711
MGYP001593480589,3712
MGYP004544123649,3713
MGYP004512848091,3714
MGYP001543489929,3715
MGYP006275992537,3716
MGYP003388209141,3717
MGYP000599733929,3718
MGYP000709255005,3719
MGYP001606796485,393
MGYP002758572785,3720
MGYP000739940221,3721
MGYP001783291205,3722
MGYP003183895474,3723
MGYP000373951805,3724
MGYP000350945730,3725
MGYP000214993373,3726
MGYP005861732419,3727
MGYP000794186151,3728
MGYP000192359133,3729
MGYP003483052800,3730
MGYP003437276273,3731
MGYP001502923200,3732
MGYP002565518901,3733
MGYP000810147740,3734
MGYP001420939359,3735
MGYP000853199756,3736
MGYP001025815083,3737
MGYP000795900643,1744
MGYP001602542685,3738
MGYP006001408241,651
MGYP001187725153,3739
MGYP000165758007,716
MGYP000994973844,716
MGYP000422344411,1316
MGYP002662022930,1316
MGYP003425469296,3740
MGYP000827842703,3741
MGYP001451526675,3742
MGYP002518930396,3743
MGYP000457580868,3744
MGYP000483635057,3745
MGYP005938303839,3746
MGYP003661856046,3747
MGYP005694898701,3748
MGYP001475217894,3749
MGYP001097979017,3750
MGYP003206304138,3751
MGYP000867210143,578
MGYP001736684184,3752
MGYP001745412524,3753
MGYP001015942126,3754
MGYP000872619828,3755
MGYP002788784637,3756
MGYP003500599549,3757
MGYP003505146631,3758
MGYP003451990178,3759
MGYP002781746166,3760
MGYP005902347403,3761
MGYP002146881449,3762
MGYP002635723990,3763
MGYP001769995107,3764
MGYP002139762296,3765
MGYP002958333162,3766
MGYP000868832510,3665
MGYP002608458393,3767
MGYP004629840941,3768
MGYP002621306666,3769
MGYP001302096364,3770
MGYP006227572433,3771
MGYP001480965510,3771
MGYP001115466903,3771
MGYP000774986518,3772
MGYP003389361776,3773
MGYP006101792203,3774
MGYP003277528993,3775
MGYP001100371566,3776
MGYP003172300142,3777
MGYP006300046969,3778
MGYP000511943680,3779
MGYP003169811335,486
MGYP001206308349,3780
MGYP000903287078,3781
MGYP000003258613,3782
MGYP006247560289,3783
MGYP006153100867,3784
MGYP001351918933,3785
MGYP003486703744,3786
MGYP003714976127,3787
MGYP001537911777,3788
MGYP000104021319,3789
MGYP002777528174,3790
MGYP003478001117,3791
MGYP000744368425,3792
MGYP001411893106,3793
MGYP006336743423,3794
MGYP001005637128,3795
MGYP003059310548,3796
MGYP001517880361,3796
MGYP002411654223,3797
MGYP001940841482,3798
MGYP004567730617,3799
MGYP004564173383,3800
MGYP003399896089,3801
MGYP001474807781,3802
MGYP002785478588,3803
MGYP000107759893,3804
MGYP000218769691,3805
MGYP001115597508,3806
MGYP003254530156,3807
MGYP003447001382,3808
MGYP001151096636,3809
MGYP004515550605,3810
MGYP001604819399,3811
MGYP000580200149,3812
MGYP001542972654,3813
MGYP002611942968,3344
MGYP002756202714,3814
MGYP001407761956,3815
MGYP003416318963,3816
MGYP004448253791,3817
MGYP001790648941,3818
MGYP001436588759,3819
MGYP006054573447,3820
MGYP005707186021,3821
MGYP000592520446,3822
MGYP000196817145,3823
MGYP000891916101,3824
MGYP001199276631,3825
MGYP001411890843,3826
MGYP001235092387,3827
MGYP000644314969,3828
MGYP006384588473,3829
MGYP003867123789,3830
MGYP000292720179,3831
MGYP005686185287,3832
MGYP005688521623,3832
MGYP001547394716,2053
MGYP003575148298,3833
MGYP001231726793,3834
MGYP003271443651,3835
MGYP005834181811,3836
MGYP002117257005,134
MGYP001819440403,373
MGYP001568766212,3837
MGYP003317520868,3838
MGYP003154417422,3839
MGYP006178361291,3840
MGYP000463464516,3841
MGYP001524225831,3842
MGYP000438492093,3843
MGYP002604969440,3844
MGYP006309556929,3845
MGYP003510313832,2004
MGYP002747480566,3846
MGYP002136766339,3847
MGYP004449027189,3848
MGYP003299424696,3849
MGYP000943191760,3850
MGYP002780519316,3851
MGYP001589771545,3852
MGYP001018145591,3853
MGYP004463700991,3854
MGYP005685085951,3073
MGYP001474284816,3855
MGYP001359768432,3856
MGYP000692524523,3857
MGYP001205484535,3858
MGYP001761114346,1861
MGYP000829749396,1861
MGYP002421760878,3859
MGYP003225320091,3860
MGYP002638983782,3861
MGYP001204067776,3862
MGYP000216667177,3863
MGYP003596819070,2448
MGYP004524547975,3864
MGYP001128389646,3865
MGYP000753844046,3866
MGYP004676246629,3867
MGYP000799338229,3868
MGYP002653098254,3869
MGYP000231630461,3870
MGYP000056606985,3871
MGYP000396994766,3871
MGYP000979726407,3872
MGYP003170254039,3873
MGYP002767926649,777
MGYP006419255009,3874
MGYP003426505099,3875
MGYP002589285302,603
MGYP000738301087,603
MGYP004564279667,3876
MGYP006266744373,3877
MGYP002119559731,3571
MGYP000428501928,3571
MGYP005701465923,3878
MGYP000955521877,3879
MGYP001589117758,3880
MGYP001792904114,3881
MGYP001306914851,3882
MGYP002407856706,3883
MGYP000626618042,3884
MGYP006364153673,3885
MGYP000134722172,3885
MGYP001464252905,3886
MGYP003341106546,3886
MGYP000128687966,3887
MGYP003318104596,3888
MGYP001217955036,3889
MGYP000998396054,3890
MGYP001565998845,3891
MGYP001768396831,3892
MGYP001942200744,3893
MGYP003227882446,3894
MGYP003379346440,3895
MGYP001207060575,3896
MGYP003146549923,3897
MGYP003099869890,3898
MGYP004597609889,3899
MGYP002572050019,3900
MGYP002711376472,3901
MGYP001161855461,3902
MGYP000917331314,3903
MGYP000508682190,1900
MGYP006748325753,3904
MGYP005866771585,738
MGYP005953066553,3905
MGYP001522809832,3906
MGYP005606890825,3733
MGYP001033872412,3907
MGYP001549143264,3908
MGYP001051119893,3909
MGYP002539788447,3910
MGYP000134760261,3911
MGYP003268410291,3912
MGYP006237950979,3913
MGYP000996796928,3914
MGYP001293279795,3914
MGYP001493996031,3915
MGYP002661505741,3916
MGYP000912458623,3917
MGYP006320173939,3918
MGYP004547580851,3919
MGYP001334555485,3920
MGYP006394322917,738
MGYP006284558071,3921
MGYP005641553867,3922
MGYP003590242052,3923
MGYP006295313979,3924
MGYP001540186856,3925
MGYP001602759541,3926
MGYP004520941859,3927
MGYP000298565831,3927
MGYP000803481344,3928
MGYP000181166223,3929
MGYP003496228988,3930
MGYP006236518667,3931
MGYP000831702065,3932
MGYP000396909499,3932
MGYP003353285314,890
MGYP000885575494,484
MGYP003135813216,3933
MGYP003504227456,3934
MGYP005672290203,3935
MGYP001624808909,3936
MGYP003428617270,3937
MGYP000442635382,3938
MGYP002649852259,3939
MGYP006348695891,3940
MGYP001366365245,3941
MGYP001509925770,1883
MGYP000160034774,1989
MGYP006178115359,3942
MGYP001517448881,3943
MGYP000244892979,3944
MGYP000892441447,3945
MGYP006097603149,3946
MGYP000622976335,3946
MGYP001024403444,3947
MGYP003453317054,3947
MGYP006369500491,3948
MGYP001473400618,3949
MGYP006451176245,3950
MGYP000652329972,3951
MGYP000687671027,3952
MGYP002780336970,3953
MGYP005860484399,3954
MGYP000426509029,3955
MGYP004425217269,3956
MGYP005899617629,3957
MGYP001308803119,1052
MGYP001585995225,3958
MGYP006197190639,3959
MGYP004527736589,3960
MGYP000437039583,3961
MGYP000249874263,3962
MGYP000194534479,3962
MGYP001979173310,3962
MGYP000445893424,3963
MGYP000380167148,3964
MGYP001338913209,3965
MGYP000450060047,3966
MGYP005632971581,3967
MGYP006378534961,3968
MGYP001512476303,3969
MGYP004632670663,3970
MGYP001480777493,3971
MGYP001406246397,3972
MGYP003299090488,3973
MGYP002528757873,3973
MGYP002799878334,3974
MGYP002707380961,3975
MGYP000860147231,3976
MGYP001189773556,3977
MGYP003621482717,3978
MGYP001759379000,3979
MGYP001186515711,3980
MGYP003451635221,3981
MGYP002855925709,3982
MGYP000332832839,3983
MGYP003339992405,3984
MGYP002623985493,3985
MGYP003447825031,3986
MGYP003182931223,3987
MGYP002579145533,3988
MGYP000741554171,3989
MGYP002684663917,3990
MGYP001162300173,3991
MGYP000512887101,3992
MGYP001316714266,3993
MGYP001514610706,3994
MGYP005833903449,3995
MGYP003166437314,3996
MGYP001662163483,3997
MGYP001000205868,3998
MGYP001256355773,3999
MGYP002859061981,3999
MGYP000899882899,3999
MGYP006220763787,4000
MGYP000212268814,4001
MGYP000934229115,4002
MGYP001305340142,4002
MGYP002543922701,4003
MGYP000736143439,4004
MGYP005696008155,4005
MGYP001809666407,4006
MGYP000889600593,4007
MGYP003597880083,4008
MGYP002598263691,1455
MGYP006203221825,4009
MGYP001170735285,4009
MGYP001376613351,4010
MGYP001116679572,4011
MGYP001089995151,4012
MGYP004606317181,4013
MGYP000429420684,4014
MGYP002731279951,3771
MGYP002801992753,3771
MGYP000433097318,4015
MGYP000420741276,4016
MGYP006187954611,4017
MGYP001799994310,4018
MGYP001175680517,4019
MGYP000982407579,4020
MGYP006162037945,4021
MGYP001553994523,4022
MGYP000674962340,4023
MGYP001213603687,4024
MGYP000989363601,4025
MGYP000093481311,4026
MGYP000856770681,4027
MGYP004462006061,4028
MGYP003179233338,4028
MGYP000518595373,4029
MGYP001518550151,4030
MGYP001231711826,4031
MGYP003711452157,4032
MGYP005744915635,4032
MGYP000692776377,4033
MGYP000018288915,4034
MGYP005730626051,4035
MGYP001196010002,4036
MGYP001146013292,4037
MGYP003584467882,4038
MGYP005910017541,4038
MGYP005845733721,4039
MGYP000340006972,4039
MGYP001776188379,4040
MGYP001021559907,4040
MGYP002778398668,4041
MGYP001776655513,2176
MGYP002597590074,4042
MGYP006314284901,4043
MGYP001585931567,4044
MGYP000899065019,4045
MGYP002605332936,4046
MGYP005713865645,4047
MGYP001971397935,4047
MGYP000752804340,4048
MGYP000875429390,4049
MGYP000050735238,4050
MGYP002736513037,4050
MGYP002590557866,4051
MGYP001069053448,4052
MGYP001186137908,4053
MGYP005859002357,4054
MGYP003468690939,4054
MGYP000873319321,4055
MGYP002736396194,4056
MGYP000186393433,4057
MGYP001108086058,4058
MGYP003450557871,4059
MGYP003422084260,4060
MGYP000754814247,4061
MGYP001183306196,4062
MGYP000857335996,4063
MGYP001538619432,4064
MGYP003149544963,4065
MGYP001636327158,4066
MGYP003397052619,4067
MGYP006137477495,4068
MGYP000023064304,851
MGYP003170211439,828
MGYP001463959344,4069
MGYP005632957561,4070
MGYP000016904055,4071
MGYP006444651889,4072
MGYP006277442707,4073
MGYP002646229875,4074
MGYP001152501028,4075
MGYP006385376131,4076
MGYP002388558172,4077
MGYP002653125519,4078
MGYP003304784527,4079
MGYP000880636063,4080
MGYP003981774429,4081
MGYP000880228827,4082
MGYP002579970349,4083
MGYP001353675444,4084
MGYP002640373404,4085
MGYP003436089708,4086
MGYP000798179752,4087
MGYP000454665605,4087
MGYP001589056038,4088
MGYP000181602119,4089
MGYP003201522775,4090
MGYP002619495630,4091
MGYP003257414405,4092
MGYP001064488649,4092
MGYP006276895671,4093
MGYP000876577116,4094
MGYP001358338840,4094
MGYP002757201070,426
