id,biome,cluster
MGYP000689460195,unknown,566
MGYP000707619104,unknown,3339
MGYP001265098648,unknown,3340
MGYP001294739445,unknown,3341
MGYP001185614401,unknown,3341
MGYP003323060299,unknown,3342
MGYP005783610117,unknown,3343
MGYP005870741979,unknown,3344
MGYP000292689079,unknown,393
MGYP001166950922,unknown,3345
MGYP004578029905,unknown,3346
MGYP003306222817,unknown,1888
MGYP001302905618,unknown,394
MGYP001141039424,unknown,394
MGYP003422780624,unknown,3347
MGYP000028191138,unknown,3348
MGYP001363427220,unknown,3349
MGYP003522833830,unknown,3350
MGYP003289292347,unknown,3351
MGYP000588132202,unknown,3352
MGYP000313373292,unknown,3352
MGYP002561803207,unknown,2066
MGYP000256527281,unknown,2066
MGYP004514143069,unknown,3353
MGYP001126216709,unknown,3354
MGYP001267216468,unknown,3355
MGYP002827433615,unknown,3356
MGYP001043012394,unknown,3357
MGYP000928216190,unknown,3358
MGYP000780634008,unknown,3359
MGYP005842138649,unknown,3360
MGYP003429794367,unknown,3361
MGYP000524014776,unknown,3361
MGYP000999911094,unknown,3362
MGYP002254166749,unknown,3363
MGYP001121529341,unknown,3364
MGYP001460147963,unknown,3365
MGYP001384142256,unknown,3366
MGYP001584498417,unknown,3367
MGYP001336724982,unknown,3367
MGYP006239104937,unknown,3368
MGYP000090437394,unknown,3369
MGYP000964335115,unknown,3370
MGYP000262049830,unknown,3371
MGYP004692704573,unknown,3371
MGYP001496141859,unknown,3372
MGYP000462409756,unknown,3373
MGYP000789159919,unknown,3374
MGYP005623297375,unknown,3375
MGYP001577475149,unknown,3376
MGYP001335485482,unknown,3377
MGYP003980090277,unknown,3378
MGYP000443006651,unknown,3379
MGYP000099932488,unknown,3380
MGYP004590697271,unknown,3381
MGYP002518878919,unknown,3382
MGYP000615213649,unknown,3383
MGYP001605193104,unknown,3384
MGYP000541575178,unknown,3385
MGYP003579007041,unknown,3386
MGYP001301415977,unknown,3387
MGYP002636565586,unknown,3388
MGYP001398349474,unknown,3389
MGYP005627553253,unknown,3390
MGYP001764456335,unknown,3391
MGYP001600358326,unknown,3392
MGYP000090333831,unknown,3393
MGYP000625759890,unknown,3394
MGYP000298365067,unknown,3395
MGYP000304584556,unknown,3396
MGYP003984202225,unknown,3397
MGYP003575695108,unknown,3398
MGYP001586256711,unknown,3398
MGYP001098262844,unknown,3399
MGYP000138641250,unknown,3400
MGYP001224050108,unknown,3401
MGYP000783181848,unknown,3402
MGYP001738647718,unknown,483
MGYP002640590135,unknown,3403
MGYP003241295513,unknown,1179
MGYP000963157620,unknown,1179
MGYP004671482165,unknown,2502
MGYP001410341026,unknown,1179
MGYP002041166396,unknown,3404
MGYP003598623780,unknown,3405
MGYP000370564725,unknown,3406
MGYP003153982217,unknown,3406
MGYP001478373098,unknown,3406
MGYP000896223621,unknown,3407
MGYP001099826349,unknown,3408
MGYP001631917467,unknown,3409
MGYP003337442897,unknown,3410
MGYP005858909853,unknown,3411
MGYP006234141427,unknown,268
MGYP001549957677,unknown,2198
MGYP003254853826,unknown,2198
MGYP002588760646,unknown,2198
MGYP006271573021,unknown,3412
MGYP006399653925,unknown,3413
MGYP003548218716,unknown,3414
MGYP001771962047,unknown,3415
MGYP000357352994,unknown,3416
MGYP001153155523,unknown,3417
MGYP001958939245,unknown,3418
MGYP003316872359,unknown,3419
MGYP001594562841,unknown,3420
MGYP001375075025,unknown,3421
MGYP000970547925,unknown,3421
MGYP000521158620,unknown,3422
MGYP001417004548,unknown,3423
MGYP001816348039,unknown,3424
MGYP001181603756,unknown,3425
MGYP003337365679,unknown,3426
MGYP002677575708,unknown,3427
MGYP000812442746,unknown,3427
MGYP002625822099,unknown,1063
MGYP002512429639,unknown,1063
MGYP000820375100,unknown,3428
MGYP006223404591,unknown,3429
MGYP000024188046,unknown,3248
MGYP002760585658,unknown,3430
MGYP003459949782,unknown,3431
MGYP002783113609,unknown,3008
MGYP000281623743,unknown,3432
MGYP001297202428,unknown,3433
MGYP000793374625,unknown,3433
MGYP003375005883,unknown,3433
MGYP001136389494,unknown,3434
MGYP006237487123,unknown,191
MGYP000377423171,unknown,3435
MGYP001401618764,unknown,3436
MGYP001633122879,unknown,3437
MGYP003248249459,unknown,3438
MGYP000677500206,unknown,3438
MGYP004679878775,unknown,3439
MGYP003349774632,unknown,40
MGYP004513986685,unknown,3440
MGYP005759392911,unknown,3440
MGYP001312262879,unknown,3440
MGYP000064756096,unknown,3441
MGYP001053603281,unknown,3442
MGYP001512907854,unknown,3443
MGYP000422259936,unknown,3444
MGYP000507731165,unknown,3445
MGYP000316904514,unknown,3446
MGYP000419359040,unknown,3447
MGYP002354111536,unknown,3448
MGYP000164140329,unknown,3449
MGYP001113530090,unknown,3450
MGYP002783996105,unknown,3451
MGYP002642134811,unknown,3452
MGYP000890500301,unknown,3453
MGYP000017524416,unknown,3454
MGYP003430226883,unknown,3455
MGYP002889448290,unknown,3456
MGYP001169329974,unknown,3457
MGYP000847375712,unknown,293
MGYP001396806022,unknown,293
MGYP002745108512,unknown,3458
MGYP002785233090,unknown,3459
MGYP003681889813,unknown,3460
MGYP003420780066,unknown,3461
MGYP003029227989,unknown,832
MGYP002569177871,unknown,832
MGYP004009123085,unknown,3462
MGYP001490368003,unknown,3463
MGYP003990024251,unknown,3464
MGYP004494201993,unknown,3465
MGYP000063581282,unknown,3466
MGYP002351220063,unknown,3467
MGYP001768749974,unknown,3468
MGYP000415405083,unknown,3469
MGYP001237051257,unknown,3470
MGYP004643047399,unknown,3471
MGYP002624949486,unknown,3472
MGYP002424650066,unknown,3472
MGYP000867032962,unknown,3473
MGYP002652685797,unknown,3474
MGYP003294127573,unknown,3475
MGYP005735725427,unknown,3476
MGYP001378481951,unknown,3477
MGYP001567808261,unknown,3478
MGYP001352856213,unknown,3479
MGYP002733299959,unknown,3480
MGYP000902181543,unknown,3481
MGYP002769378647,unknown,3482
MGYP001074076089,unknown,3483
MGYP003998085093,unknown,3484
MGYP006430425919,unknown,3485
MGYP002378535035,unknown,3486
MGYP006224361835,unknown,3487
MGYP002580614673,unknown,3488
MGYP002136442085,unknown,3489
MGYP001017959273,unknown,3490
MGYP001613288782,unknown,3491
MGYP006083109691,unknown,3492
MGYP006260391815,unknown,3493
MGYP000045710443,unknown,3494
MGYP003574632580,unknown,3495
MGYP000891163761,unknown,3496
MGYP000178695572,unknown,3497
MGYP001603614643,unknown,3498
MGYP001492860720,unknown,3499
MGYP003157292146,unknown,3500
MGYP003576532868,unknown,3501
MGYP003607643521,unknown,3502
MGYP003493790340,unknown,3503
MGYP002646035693,unknown,3504
MGYP003206045972,unknown,3505
MGYP001100592727,unknown,3505
MGYP001088623768,unknown,3505
MGYP005922915381,unknown,3506
MGYP000793293594,unknown,3507
MGYP003240418011,unknown,440
MGYP001008299999,unknown,3508
MGYP006198958531,unknown,3509
MGYP001763276423,unknown,3510
MGYP000413593957,unknown,3511
MGYP000760659397,unknown,403
MGYP000484315283,unknown,2811
MGYP002589747011,unknown,3512
MGYP001329864480,unknown,3513
MGYP001413516479,unknown,3513
MGYP001432420991,unknown,3513
MGYP000633637785,unknown,3513
MGYP006246226117,unknown,3513
MGYP001541420526,unknown,3513
MGYP001076656521,unknown,3514
MGYP001309090859,unknown,3515
MGYP005852479939,unknown,3516
MGYP004559756137,unknown,3516
MGYP003251679456,unknown,3516
MGYP006116997971,unknown,3517
MGYP002850608267,unknown,3518
MGYP000347172294,unknown,3519
MGYP002135525495,unknown,3520
MGYP001487539639,unknown,3521
MGYP000448847071,unknown,3522
MGYP000781337787,unknown,3522
MGYP000433792600,unknown,3522
MGYP000017791245,unknown,3522
MGYP000411407434,unknown,3522
MGYP000788350533,unknown,3522
MGYP003233638837,unknown,3523
MGYP001431345292,unknown,3524
MGYP003285905119,unknown,702
MGYP000321275636,unknown,3525
MGYP001366796570,unknown,3526
MGYP000126313633,unknown,3527
MGYP001232070839,unknown,3528
MGYP001299412160,unknown,3529
MGYP003493490486,unknown,3530
MGYP001253896908,unknown,3531
MGYP002658639058,unknown,3531
MGYP002261164120,unknown,3532
MGYP006243395083,unknown,3532
MGYP001322148346,unknown,3532
MGYP001310461883,unknown,3532
MGYP003420394008,unknown,3533
MGYP003299701084,unknown,3534
MGYP003832563597,unknown,3535
MGYP003088450123,unknown,11
MGYP001512630203,unknown,3536
MGYP004049357775,unknown,3537
MGYP000352737476,unknown,3538
MGYP000782608724,unknown,3539
MGYP000103900958,unknown,3539
MGYP000037800933,unknown,3540
MGYP005647820067,unknown,309
MGYP003461744453,unknown,3541
MGYP001045413923,unknown,3542
MGYP002595088869,unknown,3543
MGYP001322366147,unknown,3544
MGYP006055523915,unknown,3545
MGYP003359132337,unknown,3546
MGYP001448002990,unknown,3547
MGYP001167735540,unknown,3548
MGYP001284439127,unknown,3549
MGYP002692161086,unknown,3550
MGYP003198210641,unknown,3550
MGYP002711583013,unknown,3551
MGYP000280839342,unknown,3552
MGYP003327126962,unknown,3553
MGYP001251075957,unknown,3554
MGYP001594042297,unknown,3555
MGYP001134911533,unknown,3556
MGYP001454792104,unknown,3557
MGYP002742670701,unknown,3204
MGYP000514416937,root:Host-associated:Mammals:Digestive system:Large intestine:Fecal,3204
MGYP004689549003,unknown,3204
MGYP001564916959,unknown,3558
MGYP001056096598,unknown,3559
MGYP000466024593,unknown,3560
MGYP000442935495,unknown,3560
MGYP002713334224,unknown,3561
MGYP003144209118,unknown,3562
MGYP000473412716,unknown,3563
MGYP003308868782,unknown,3564
MGYP000998540623,unknown,3565
MGYP006327008911,unknown,3565
MGYP003399903780,unknown,3566
MGYP001114681566,unknown,3567
MGYP001596017381,unknown,3568
MGYP001771184787,unknown,3569
MGYP000465814169,unknown,3569
MGYP003635199248,unknown,3570
MGYP006073369661,unknown,3571
MGYP006257488813,unknown,3571
MGYP001553668009,unknown,3571
MGYP006121588909,unknown,394
MGYP003428218515,unknown,394
MGYP000294026947,unknown,394
MGYP000461674325,unknown,394
MGYP001128186786,unknown,394
MGYP001769457841,unknown,3572
MGYP001818533297,unknown,40
MGYP003454458500,unknown,40
MGYP003304540382,unknown,3573
MGYP003347365783,unknown,3574
MGYP001516034920,unknown,72
MGYP002674369457,unknown,1450
MGYP000946362797,unknown,3575
MGYP000689128099,unknown,3576
MGYP001131298741,unknown,3577
MGYP000344249568,unknown,3578
MGYP003317671446,unknown,3579
MGYP002597174607,unknown,3580
MGYP006101969711,unknown,3581
MGYP005747155607,unknown,3582
MGYP001044372314,unknown,3583
MGYP000816681845,unknown,3584
MGYP001091435681,unknown,3585
MGYP000923849892,unknown,3586
MGYP001464833186,unknown,3587
MGYP005902359527,unknown,3588
MGYP001446470573,unknown,3589
MGYP000576311475,unknown,3590
MGYP001355558375,unknown,3591
MGYP001523713770,unknown,3592
MGYP000143284170,unknown,3592
MGYP001822936312,unknown,3593
MGYP000099482554,unknown,3594
MGYP003529757368,unknown,3594
MGYP003335280916,unknown,3594
MGYP002545319915,unknown,3595
MGYP002538556751,unknown,3595
MGYP000264678504,unknown,3596
MGYP001038045723,unknown,3597
MGYP003444567061,unknown,1799
MGYP000984768960,unknown,3598
MGYP006226109711,unknown,3599
MGYP001229116133,unknown,3600
MGYP001220440917,unknown,3601
MGYP006302635375,unknown,3602
MGYP003288247631,unknown,3603
MGYP001476598897,unknown,3604
MGYP003510430039,unknown,3605
MGYP003514049527,unknown,3605
MGYP001493737924,unknown,3605
MGYP001746042745,unknown,3606
MGYP001266330638,unknown,3607
MGYP003188459796,unknown,3608
MGYP001236777793,unknown,3609
MGYP001166762253,unknown,3610
MGYP000949195639,unknown,3611
MGYP000957945704,unknown,3612
MGYP002648653851,unknown,2296
MGYP002066264619,unknown,3613
MGYP000004355700,unknown,3614
MGYP000352430947,unknown,3615
MGYP006353950741,unknown,798
MGYP001367363925,unknown,798
MGYP002043424066,unknown,3616
MGYP001259996342,unknown,3616
MGYP000023225915,unknown,3616
MGYP000754685948,unknown,3616
MGYP003342568738,unknown,3616
MGYP000895682112,unknown,3617
MGYP001024431925,unknown,3618
MGYP000528554313,unknown,3619
MGYP000001234716,unknown,3620
MGYP000824147762,unknown,3621
MGYP000768890060,unknown,3621
MGYP000126921376,unknown,3622
MGYP006311286469,unknown,312
MGYP001473550659,unknown,312
MGYP000889591545,unknown,312
MGYP000263981975,unknown,312
MGYP001088863167,unknown,3623
MGYP000669839703,unknown,3624
MGYP001771155605,unknown,3625
MGYP003518116119,unknown,3626
MGYP005754485045,unknown,3627
MGYP001285092599,unknown,3627
MGYP002622148134,unknown,3628
MGYP003457282493,unknown,506
MGYP001380533903,unknown,506
MGYP003999397147,unknown,506
MGYP003454252934,unknown,3629
MGYP000910476521,unknown,3629
MGYP000993938066,unknown,3630
MGYP003175248957,unknown,3631
MGYP001021199113,unknown,1055
MGYP002779390178,unknown,1055
MGYP001004217374,unknown,1055
MGYP000958364197,unknown,3632
MGYP000152204475,unknown,3633
MGYP001269952393,unknown,3634
MGYP002759327885,unknown,3635
MGYP001520576494,unknown,3636
MGYP003312547851,unknown,3637
MGYP000905177096,unknown,3638
MGYP003176751048,unknown,3639
MGYP001491830606,unknown,3640
MGYP001738992618,unknown,3641
MGYP003386379536,unknown,394
MGYP006412081965,unknown,3642
MGYP001547602238,unknown,3643
MGYP002776720703,unknown,3644
MGYP003640215202,unknown,3645
MGYP001443522659,unknown,3646
MGYP001382609979,unknown,3647
MGYP003661999397,unknown,3648
MGYP006284939019,unknown,3649
MGYP002310252200,unknown,3650
MGYP000971529140,unknown,3651
MGYP002656562531,unknown,3652
MGYP001134453034,unknown,3653
MGYP002255460201,unknown,3654
MGYP000612462166,unknown,3655
MGYP000893476948,unknown,3656
MGYP006296742287,unknown,3657
MGYP002588589394,unknown,3658
MGYP006220626279,unknown,3659
MGYP001169168773,unknown,3660
MGYP001245289086,unknown,3661
MGYP001205121548,unknown,3662
MGYP000558003508,unknown,3663
MGYP003407362070,unknown,3664
MGYP001299251997,unknown,3665
MGYP001066438680,unknown,3666
MGYP003357665157,unknown,3666
MGYP001189943533,unknown,3666
MGYP004565259727,unknown,3667
MGYP000232014891,unknown,3668
MGYP001427475560,unknown,3669
MGYP001822997566,unknown,3669
MGYP001765614691,unknown,3669
MGYP001758650097,unknown,3670
MGYP000895216366,unknown,3671
MGYP000601029409,unknown,3672
MGYP001553660477,unknown,3673
MGYP000478541053,unknown,3674
MGYP006316584457,unknown,3675
MGYP003283771132,unknown,3676
MGYP005997858357,unknown,3677
MGYP000513997345,unknown,1559
MGYP001142885457,unknown,3678
MGYP001471853708,unknown,3679
MGYP000855307555,unknown,3680
MGYP000345854694,unknown,3681
MGYP006339424807,unknown,3681
MGYP000833353278,unknown,3681
MGYP003439282439,unknown,3682
MGYP005676880859,unknown,3683
MGYP001114219368,unknown,3684
MGYP001569615241,unknown,3685
MGYP001137541183,unknown,3686
MGYP000276776475,unknown,3687
MGYP000550209245,unknown,3688
MGYP003106355214,unknown,2017
MGYP001550379247,unknown,3689
MGYP002478201914,unknown,3690
MGYP003485526076,unknown,3691
MGYP000789800412,unknown,3692
MGYP001941768053,unknown,3693
MGYP003105898359,unknown,3694
MGYP003491074452,unknown,3695
MGYP005769434135,unknown,3696
MGYP000133232548,unknown,3697
MGYP001734660330,unknown,3698
MGYP006313138859,unknown,3699
MGYP001319302295,unknown,3700
MGYP003565780811,unknown,3700
MGYP001258084150,unknown,3701
MGYP001624945472,unknown,3702
MGYP003662324640,unknown,3703
MGYP001278468173,unknown,3704
MGYP000798146445,unknown,3704
MGYP005876644241,unknown,3704
MGYP002726437039,unknown,3705
MGYP000385384006,unknown,3706
MGYP004456660269,unknown,3707
MGYP001412014181,unknown,3571
MGYP000895590057,unknown,3571
MGYP000823174912,unknown,3571
MGYP001495282684,unknown,3708
MGYP001084864862,unknown,3709
MGYP003201317186,unknown,3710
MGYP002287516397,unknown,3711
MGYP001541863675,unknown,3711
MGYP001593480589,unknown,3712
MGYP004544123649,unknown,3713
MGYP004512848091,unknown,3714
MGYP001543489929,unknown,3715
MGYP006275992537,unknown,3716
MGYP003388209141,unknown,3717
MGYP000599733929,unknown,3718
MGYP000709255005,unknown,3719
MGYP001606796485,unknown,394
MGYP002758572785,unknown,3720
MGYP000739940221,unknown,3721
MGYP001783291205,unknown,3722
MGYP003183895474,unknown,3723
MGYP000373951805,unknown,3724
MGYP000350945730,unknown,3725
MGYP000214993373,unknown,3726
MGYP005861732419,unknown,3727
MGYP000794186151,unknown,3728
MGYP000192359133,unknown,3729
MGYP003483052800,unknown,3730
MGYP003437276273,unknown,3731
MGYP001502923200,unknown,3732
MGYP002565518901,unknown,3733
MGYP000810147740,unknown,3734
MGYP001420939359,unknown,3735
MGYP000853199756,unknown,3736
MGYP001025815083,unknown,3737
MGYP000795900643,unknown,1744
MGYP001602542685,unknown,3738
MGYP006001408241,unknown,651
MGYP001187725153,unknown,3739
MGYP000165758007,unknown,716
MGYP000994973844,unknown,716
MGYP000422344411,unknown,1316
MGYP002662022930,unknown,1316
MGYP003425469296,unknown,3740
MGYP000827842703,unknown,3741
MGYP001451526675,unknown,3742
MGYP002518930396,unknown,3743
MGYP000457580868,unknown,3744
MGYP000483635057,unknown,3745
MGYP005938303839,unknown,3746
MGYP003661856046,unknown,3747
MGYP005694898701,unknown,3748
MGYP001475217894,unknown,3749
MGYP001097979017,unknown,3750
MGYP003206304138,unknown,3751
MGYP000867210143,unknown,579
MGYP001736684184,unknown,3752
MGYP001745412524,unknown,3753
MGYP001015942126,unknown,3754
MGYP000872619828,unknown,3755
MGYP002788784637,unknown,3756
MGYP003500599549,unknown,3757
MGYP003505146631,unknown,3758
MGYP003451990178,unknown,3759
MGYP002781746166,unknown,3760
MGYP005902347403,unknown,3761
MGYP002146881449,unknown,3762
MGYP002635723990,unknown,3763
MGYP001769995107,unknown,3764
MGYP002139762296,unknown,3765
MGYP002958333162,unknown,3766
MGYP000868832510,unknown,3665
MGYP002608458393,unknown,3767
MGYP004629840941,unknown,3768
MGYP002621306666,unknown,3769
MGYP001302096364,unknown,3770
MGYP006227572433,unknown,3771
MGYP001480965510,unknown,3771
MGYP001115466903,unknown,3771
MGYP000774986518,unknown,3772
MGYP003389361776,unknown,3773
MGYP006101792203,unknown,3774
MGYP003277528993,unknown,3775
MGYP001100371566,unknown,3776
MGYP003172300142,unknown,3777
MGYP006300046969,unknown,3778
MGYP000511943680,unknown,3779
MGYP003169811335,unknown,487
MGYP001206308349,unknown,3780
MGYP000903287078,unknown,3781
MGYP000003258613,unknown,3782
MGYP006247560289,unknown,3783
MGYP006153100867,unknown,3784
MGYP001351918933,unknown,3785
MGYP003486703744,unknown,3786
MGYP003714976127,unknown,3787
MGYP001537911777,unknown,3788
MGYP000104021319,unknown,3789
MGYP002777528174,unknown,3790
MGYP003478001117,unknown,3791
MGYP000744368425,unknown,3792
MGYP001411893106,unknown,3793
MGYP006336743423,unknown,3794
MGYP001005637128,unknown,3795
MGYP003059310548,unknown,3796
MGYP001517880361,unknown,3796
MGYP002411654223,unknown,3797
MGYP001940841482,unknown,3798
MGYP004567730617,unknown,3799
MGYP004564173383,unknown,3800
MGYP003399896089,unknown,3801
MGYP001474807781,unknown,3802
MGYP002785478588,unknown,3803
MGYP000107759893,unknown,3804
MGYP000218769691,unknown,3805
MGYP001115597508,unknown,3806
MGYP003254530156,unknown,3807
MGYP003447001382,unknown,3808
MGYP001151096636,unknown,3809
MGYP004515550605,unknown,3810
MGYP001604819399,unknown,3811
MGYP000580200149,unknown,3812
MGYP001542972654,unknown,3813
MGYP002611942968,unknown,3344
MGYP002756202714,unknown,3814
MGYP001407761956,unknown,3815
MGYP003416318963,unknown,3816
MGYP004448253791,unknown,3817
MGYP001790648941,unknown,3818
MGYP001436588759,unknown,3819
